#{"t_start": 1768235997.5382318, "env_id": "None"}
r,l,t
0.95,6,77.577325
0.94,7,77.606838
0.95,6,77.632857
0.95,6,77.65687
0.95,6,77.674883
0.95,6,77.69089
0.95,6,77.706904
0.95,6,77.725919
0.95,6,77.752432
0.95,6,77.772945
0.95,6,77.791958
0.95,6,77.808971
0.93,8,77.844491
0.95,6,77.861004
0.95,6,77.87801
0.95,6,77.898023
0.95,6,77.92566
-1.01,2,77.931716
0.92,9,77.956745
0.95,6,77.975764
0.95,6,78.002779
0.95,6,78.028305
0.95,6,78.05582
0.95,6,78.080896
0.95,6,78.10754
0.95,6,78.127558
0.91,10,78.173094
0.93,8,78.194114
0.95,6,78.213135
0.93,8,78.240658
0.92,9,78.273687
0.95,6,78.293207
0.95,6,78.321729
0.93,8,78.357253
0.95,6,78.374274
0.93,8,78.397293
0.94,7,78.421313
0.95,6,78.440828
0.95,6,78.464843
0.95,6,78.485363
0.94,7,78.506885
0.95,6,78.523904
0.94,7,78.550421
0.95,6,78.573442
0.95,6,78.60096
0.94,7,78.621552
0.95,6,78.641572
0.95,6,78.668092
0.94,7,78.699612
0.95,6,78.726637
0.95,6,78.753656
0.95,6,78.780162
0.95,6,78.808686
0.95,6,78.828707
0.95,6,78.845715
0.95,6,78.866733
0.95,6,78.893752
0.95,6,78.910771
0.95,6,78.929281
0.94,7,78.952307
0.93,8,78.989329
0.95,6,79.01017
0.95,6,79.027189
0.94,7,79.051205
0.95,6,79.078731
0.95,6,79.099743
0.95,6,79.122761
0.95,6,79.139771
0.95,6,79.162796
0.94,7,79.184817
0.95,6,79.201326
0.94,7,79.220844
0.95,6,79.249704
0.94,7,79.273725
0.92,9,79.299709
0.94,7,79.325725
0.95,6,79.35075
0.95,6,79.36976
0.94,7,79.392769
0.95,6,79.419275
0.95,6,79.445798
0.93,8,79.48032
0.95,6,79.505332
0.95,6,79.529353
0.95,6,79.555872
0.94,7,79.584393
0.94,7,79.60691
0.95,6,79.634749
0.95,6,79.663255
0.95,6,79.684771
0.93,8,79.706929
0.95,6,79.72449
0.95,6,79.753012
0.94,7,79.781533
0.95,6,79.801047
0.95,6,79.826561
0.95,6,79.854582
0.95,6,79.880594
0.95,6,79.905611
0.95,6,79.921621
-1.01,2,79.931628
0.95,6,79.952144
0.95,6,79.969158
0.95,6,79.988163
0.95,6,80.015184
0.95,6,80.038697
0.94,7,80.069219
0.95,6,80.093734
0.95,6,80.122256
0.95,6,80.143269
0.95,6,80.167282
0.95,6,80.194309
0.94,7,80.224828
0.95,6,80.251344
0.95,6,80.277364
0.95,6,80.303883
0.95,6,80.330909
0.95,6,80.355422
0.95,6,80.375437
0.95,6,80.393949
0.95,6,80.420465
0.95,6,80.443982
0.95,6,80.463496
0.95,6,80.482502
-1.03,4,80.503016
0.95,6,80.526536
0.93,8,80.562055
0.94,7,80.581068
0.95,6,80.599581
0.95,6,80.62009
0.94,7,80.649196
0.93,8,80.684794
0.94,7,80.709807
0.95,6,80.72682
0.94,7,80.747833
0.95,6,80.76434
0.95,6,80.791361
0.95,6,80.817874
0.95,6,80.843396
0.95,6,80.871916
0.95,6,80.897928
0.95,6,80.922941
0.95,6,80.949462
0.95,6,80.975468
0.95,6,81.003989
0.95,6,81.020002
0.95,6,81.037009
0.95,6,81.053522
0.95,6,81.081668
0.95,6,81.106683
0.95,6,81.132698
0.93,8,81.166725
0.92,9,81.208753
0.95,6,81.234766
0.94,7,81.265786
0.93,8,81.300806
0.90000004,11,81.34784
0.94,7,81.37886
0.93,8,81.41438
0.93,8,81.449906
0.94,7,81.481431
0.95,6,81.508939
0.95,6,81.534958
0.94,7,81.561975
0.88,13,81.612006
0.92,9,81.652032
0.95,6,81.678545
0.95,6,81.705065
0.94,7,81.737584
0.94,7,81.7631
0.94,7,81.79012
0.94,7,81.81914
0.94,7,81.850661
0.93,8,81.882181
0.94,7,81.902194
0.95,6,81.919201
0.95,6,81.937215
0.95,6,81.959193
0.95,6,81.982818
0.95,6,82.011338
0.95,6,82.040367
0.95,6,82.060879
0.95,6,82.084957
0.95,6,82.110473
0.93,8,82.149992
0.95,6,82.169505
0.95,6,82.186534
0.95,6,82.211048
0.95,6,82.239562
0.95,6,82.264575
0.95,6,82.281081
0.95,6,82.302094
0.95,6,82.330112
0.95,6,82.349658
0.95,6,82.376671
0.95,6,82.403687
-1.03,4,82.421697
0.95,6,82.440843
0.95,6,82.461357
0.95,6,82.486363
0.95,6,82.505378
0.95,6,82.524797
0.95,6,82.54081
0.95,6,82.564817
0.95,6,82.59183
0.95,6,82.615856
0.95,6,82.64387
0.95,6,82.66889
0.95,6,82.695402
0.95,6,82.721415
0.95,6,82.742428
0.95,6,82.759435
0.95,6,82.785957
0.95,6,82.81047
0.95,6,82.837994
0.95,6,82.854499
0.93,8,82.879019
0.91,10,82.910555
0.95,6,82.937568
0.95,6,82.966088
0.93,8,83.001108
0.95,6,83.025128
0.95,6,83.045642
0.95,6,83.065645
0.94,7,83.093163
0.95,6,83.111778
0.95,6,83.128285
0.95,6,83.148294
0.95,6,83.169302
0.94,7,83.192322
0.95,6,83.214336
0.94,7,83.23735
0.93,8,83.26737
0.95,6,83.284877
0.95,6,83.305891
0.94,7,83.326404
0.93,8,83.356926
0.95,6,83.376578
0.95,6,83.396647
0.95,6,83.41666
0.94,7,83.439173
0.95,6,83.457188
0.95,6,83.4782
0.95,6,83.497714
0.94,7,83.523227
0.93,8,83.551247
0.95,6,83.57076
0.95,6,83.590774
0.95,6,83.613287
0.95,6,83.6328
0.95,6,83.654312
0.95,6,83.674322
0.94,7,83.699338
0.95,6,83.720352
0.94,7,83.739365
0.95,6,83.755871
0.95,6,83.779388
0.95,6,83.798898
0.95,6,83.819411
0.95,6,83.843432
0.95,6,83.860939
0.95,6,83.879954
0.95,6,83.90047
0.95,6,83.917982
0.95,6,83.9395
0.95,6,83.959513
0.95,6,83.981026
0.95,6,84.001539
0.95,6,84.022552
0.95,6,84.044065
0.95,6,84.064079
0.95,6,84.082085
-1.03,4,84.099103
0.95,6,84.121117
0.93,8,84.149637
0.95,6,84.170149
0.95,6,84.192162
0.95,6,84.212675
0.95,6,84.234189
0.95,6,84.252701
0.95,6,84.274214
0.95,6,84.296227
0.95,6,84.316242
0.95,6,84.339253
0.95,6,84.36027
0.95,6,84.379783
0.95,6,84.400296
0.95,6,84.422307
0.95,6,84.44432
0.95,6,84.459827
0.95,6,84.47934
0.95,6,84.499353
0.95,6,84.518367
0.93,8,84.544881
0.93,8,84.569901
0.95,6,84.590915
0.95,6,84.614927
0.95,6,84.63494
0.95,6,84.655955
0.95,6,84.675971
0.95,6,84.697484
0.95,6,84.7175
0.95,6,84.740165
0.95,6,84.759741
0.95,6,84.780258
0.95,6,84.800271
0.95,6,84.818281
0.95,6,84.837301
0.95,6,84.85782
0.95,6,84.87434
0.95,6,84.89285
0.93,8,84.920867
0.95,6,84.943384
0.95,6,84.9629
0.95,6,84.983416
0.94,7,85.002936
0.94,7,85.025949
0.95,6,85.049467
0.95,6,85.069981
0.94,7,85.0925
0.95,6,85.114934
0.95,6,85.136448
0.95,6,85.15709
0.92,9,85.185205
0.95,6,85.20672
0.95,6,85.227234
0.95,6,85.248746
0.95,6,85.26876
0.92,9,85.299785
0.95,6,85.318803
0.95,6,85.337323
0.93,8,85.364337
0.95,6,85.386359
0.95,6,85.40637
0.93,8,85.434393
0.95,6,85.454409
0.95,6,85.475922
0.92,9,85.506452
0.95,6,85.521963
0.95,6,85.541482
0.95,6,85.5635
0.94,7,85.587025
0.94,7,85.612543
0.95,6,85.63056
0.89,12,85.673587
0.84000003,17,85.730122
0.89,12,85.771656
0.93,8,85.796687
0.93,8,85.825202
0.94,7,85.850724
0.90000004,11,85.889753
0.95,6,85.910265
0.91,10,85.9468
0.93,8,85.973817
-1.03,4,85.98433
0.95,6,86.006855
0.93,8,86.034868
0.94,7,86.059772
0.95,6,86.079785
0.95,6,86.098821
0.94,7,86.13145
0.95,6,86.150462
0.93,8,86.178488
0.95,6,86.198507
0.94,7,86.220029
0.95,6,86.238047
0.95,6,86.259064
0.95,6,86.279573
0.95,6,86.301092
0.95,6,86.319597
0.95,6,86.342624
0.95,6,86.363146
0.95,6,86.382653
0.95,6,86.400174
0.95,6,86.41919
0.95,6,86.441706
0.95,6,86.463722
0.95,6,86.484235
0.93,8,86.510259
0.95,6,86.530916
0.95,6,86.55543
0.95,6,86.575446
0.95,6,86.592459
0.95,6,86.609478
0.95,6,86.632993
0.95,6,86.653509
0.95,6,86.673526
0.95,6,86.692053
0.95,6,86.714067
0.95,6,86.734574
0.93,8,86.761586
0.95,6,86.781597
0.93,8,86.812118
0.95,6,86.83364
0.95,6,86.854656
0.95,6,86.876169
0.95,6,86.898692
0.93,8,86.927207
0.95,6,86.948223
0.95,6,86.968239
0.95,6,86.990105
0.95,6,87.011623
0.95,6,87.032136
0.95,6,87.05215
0.95,6,87.071677
0.93,8,87.093198
0.95,6,87.110717
0.93,8,87.137234
0.95,6,87.160275
0.93,8,87.187791
0.95,6,87.204809
0.95,6,87.221819
0.95,6,87.240338
0.94,7,87.262854
0.95,6,87.283372
0.95,6,87.303389
0.95,6,87.326402
0.95,6,87.348015
0.93,8,87.374538
0.95,6,87.396554
0.95,6,87.415076
0.95,6,87.434094
0.95,6,87.454612
0.95,6,87.472281
0.95,6,87.490799
0.95,6,87.510319
0.93,8,87.532337
0.95,6,87.549358
0.95,6,87.57187
0.95,6,87.592383
0.95,6,87.612399
0.95,6,87.633612
0.95,6,87.655624
0.95,6,87.674638
0.95,6,87.695153
0.95,6,87.711667
0.95,6,87.733685
0.95,6,87.754699
0.95,6,87.777225
0.95,6,87.796741
0.94,7,87.822767
0.95,6,87.842281
0.95,6,87.860294
0.93,8,87.8886
0.95,6,87.910615
0.95,6,87.931131
0.95,6,87.953146
0.95,6,87.97366
0.94,7,87.997622
0.93,8,88.026645
0.95,6,88.047153
0.95,6,88.069168
0.95,6,88.090686
0.93,8,88.117209
0.95,6,88.137227
0.95,6,88.15425
0.95,6,88.173773
0.93,8,88.2028
0.90000004,11,88.239819
0.93,8,88.267913
0.94,7,88.293935
0.88,13,88.339469
0.93,8,88.372491
0.95,6,88.399516
0.89,12,88.440057
0.94,7,88.461087
0.92,9,88.487131
0.93,8,88.509664
0.94,7,88.534186
0.94,7,88.554209
0.94,7,88.575237
0.94,7,88.594264
0.92,9,88.627296
0.95,6,88.645822
0.95,6,88.664351
0.95,6,88.681366
0.93,8,88.708912
0.95,6,88.725442
0.95,6,88.741472
0.93,8,88.763503
0.95,6,88.783028
0.95,6,88.800057
0.95,6,88.819069
0.95,6,88.843253
0.95,6,88.872272
0.94,7,88.902796
0.95,6,88.92881
0.95,6,88.954832
0.92,9,88.981364
0.95,6,88.998394
0.95,6,89.015411
0.95,6,89.033942
0.95,6,89.052956
0.95,6,89.07248
0.95,6,89.089494
0.95,6,89.107023
0.95,6,89.135043
0.94,7,89.166064
0.94,7,89.185085
0.95,6,89.204118
0.95,6,89.232136
0.95,6,89.260565
0.95,6,89.280091
0.95,6,89.296617
0.95,6,89.325135
0.95,6,89.345667
0.93,8,89.368192
0.95,6,89.385212
0.95,6,89.406237
0.95,6,89.423258
0.95,6,89.440289
0.95,6,89.459318
0.95,6,89.478331
0.95,6,89.495361
0.95,6,89.512385
0.95,6,89.532406
0.95,6,89.553937
0.95,6,89.570953
0.93,8,89.594499
0.95,6,89.612032
0.95,6,89.637551
0.95,6,89.657076
0.95,6,89.673604
0.95,6,89.690632
0.95,6,89.712162
0.95,6,89.729178
0.93,8,89.751219
0.95,6,89.76825
0.93,8,89.795787
0.94,7,89.813803
0.93,8,89.839339
-1.03,4,89.851858
0.93,8,89.880888
0.95,6,89.897904
0.95,6,89.916434
0.95,6,89.933461
0.94,7,89.956491
0.95,6,89.973006
0.95,6,89.990038
0.95,6,90.007071
0.95,6,90.025582
0.94,7,90.04661
0.95,6,90.064136
0.95,6,90.084656
0.95,6,90.106681
0.95,6,90.1307
-1.01,2,90.138708
0.95,6,90.165728
0.95,6,90.184767
0.95,6,90.201958
0.95,6,90.224975
0.95,6,90.245
0.93,8,90.271533
0.95,6,90.28956
0.95,6,90.307076
0.95,6,90.324109
0.95,6,90.346629
0.95,6,90.362648
0.95,6,90.379673
0.95,6,90.396205
0.95,6,90.424718
0.95,6,90.451241
0.93,8,90.477264
0.93,8,90.501806
0.95,6,90.524832
0.95,6,90.544359
0.95,6,90.561376
0.95,6,90.578405
0.95,6,90.600424
0.95,6,90.61749
0.95,6,90.634505
0.95,6,90.652039
0.95,6,90.675058
0.95,6,90.692582
0.95,6,90.709598
0.95,6,90.728114
0.95,6,90.756638
0.95,6,90.773668
0.95,6,90.798678
0.92,9,90.832213
0.95,6,90.852739
0.95,6,90.869769
-1.03,4,90.881282
0.95,6,90.897796
0.95,6,90.926819
0.95,6,90.943848
0.95,6,90.960856
0.95,6,90.980396
0.95,6,91.007416
0.95,6,91.024437
0.95,6,91.044966
0.95,6,91.061996
0.92,9,91.090037
0.95,6,91.107553
0.93,8,91.13658
0.95,6,91.159098
0.95,6,91.180623
0.95,6,91.197651
0.95,6,91.214673
0.95,6,91.232697
0.95,6,91.260716
0.95,6,91.288235
0.93,8,91.316766
0.95,6,91.334291
0.95,6,91.360805
0.94,7,91.380834
0.95,6,91.400348
0.95,6,91.424872
0.94,7,91.448903
0.93,8,91.471432
0.88,13,91.507977
0.93,8,91.531522
0.92,9,91.573708
0.95,6,91.590715
0.87,14,91.632774
0.93,8,91.654803
0.94,7,91.680351
0.83,18,91.733423
0.88,13,91.769965
0.92,9,91.796008
0.91,10,91.828061
0.95,6,91.848594
0.89,12,91.886129
0.93,8,91.916157
0.95,6,91.937182
0.91,10,91.966742
0.95,6,91.985766
0.95,6,92.001782
0.95,6,92.030309
0.95,6,92.054323
0.95,6,92.071851
0.95,6,92.088881
0.95,6,92.111903
0.95,6,92.130936
0.94,7,92.150465
0.95,6,92.167479
0.95,6,92.190989
0.95,6,92.209016
0.95,6,92.22604
0.95,6,92.245569
0.95,6,92.27159
0.95,6,92.288619
0.95,6,92.306627
0.95,6,92.324659
0.93,8,92.354692
0.95,6,92.37222
0.95,6,92.388736
0.95,6,92.409248
0.95,6,92.428772
0.95,6,92.447309
0.95,6,92.464322
0.95,6,92.483354
0.95,6,92.505371
0.93,8,92.527393
0.95,6,92.554415
0.95,6,92.574028
0.93,8,92.600363
0.95,6,92.6204
0.95,6,92.637428
0.95,6,92.652943
0.93,8,92.67749
0.95,6,92.695005
0.93,8,92.718049
-1.01,2,92.723049
0.95,6,92.743574
0.95,6,92.760601
0.95,6,92.777612
-1.03,4,92.788628
0.95,6,92.813663
0.95,6,92.82968
0.95,6,92.849205
0.95,6,92.868233
0.95,6,92.890255
0.95,6,92.9073
0.95,6,92.92348
0.95,6,92.941508
0.95,6,92.959536
0.95,6,92.976054
0.95,6,92.995082
0.95,6,93.012114
0.95,6,93.039124
0.95,6,93.060166
-1.01,2,93.068173
0.93,8,93.091702
0.95,6,93.11372
0.95,6,93.131746
0.95,6,93.150273
0.95,6,93.167285
0.95,6,93.197808
0.95,6,93.223829
0.94,7,93.247357
0.95,6,93.264373
0.92,9,93.297403
0.95,6,93.315931
0.95,6,93.332942
0.95,6,93.351475
0.95,6,93.371504
0.92,9,93.39679
0.95,6,93.413821
0.95,6,93.43084
0.95,6,93.450862
0.95,6,93.469395
0.95,6,93.488924
0.95,6,93.506458
0.95,6,93.524474
0.95,6,93.542007
0.95,6,93.559036
0.95,6,93.577052
0.95,6,93.59608
0.95,6,93.6171
0.95,6,93.64362
0.95,6,93.669634
0.95,6,93.688164
0.95,6,93.706695
0.95,6,93.723712
0.95,6,93.74224
0.95,6,93.770766
0.95,6,93.789295
0.95,6,93.806312
0.94,7,93.827345
0.93,8,93.856383
0.95,6,93.874906
0.95,6,93.891923
0.94,7,93.91145
0.95,6,93.938468
0.95,6,93.957499
0.95,6,93.974359
0.95,6,93.992106
0.95,6,94.012635
0.95,6,94.029655
0.91,10,94.057188
0.95,6,94.076216
0.95,6,94.09873
0.95,6,94.117258
0.93,8,94.14129
0.95,6,94.158652
0.95,6,94.187164
0.95,6,94.212186
0.95,6,94.229719
0.93,8,94.253748
0.95,6,94.272814
0.95,6,94.29156
0.95,6,94.308575
0.95,6,94.327607
0.95,6,94.350129
0.95,6,94.368162
0.95,6,94.387192
0.95,6,94.404703
0.95,6,94.42323
0.95,6,94.440249
0.95,6,94.459767
0.95,6,94.476778
0.95,6,94.497794
0.95,6,94.515314
0.95,6,94.533328
0.95,6,94.55034
0.95,6,94.56886
0.95,6,94.588378
0.95,6,94.605388
0.95,6,94.622912
0.95,6,94.64293
0.94,7,94.662949
0.95,6,94.679964
0.95,6,94.697531
0.95,6,94.720158
0.94,7,94.74368
0.95,6,94.762188
0.95,6,94.782703
0.95,6,94.803223
0.95,6,94.820244
0.95,6,94.838763
0.93,8,94.862282
0.95,6,94.883299
0.94,7,94.902818
0.95,6,94.919827
0.95,6,94.937846
0.95,6,94.961363
0.95,6,94.98188
0.94,7,95.004916
0.95,6,95.02193
0.95,6,95.043945
0.95,6,95.064465
0.95,6,95.086479
0.94,7,95.106498
0.95,6,95.129517
0.95,6,95.146538
0.95,6,95.163569
0.95,6,95.180578
0.95,6,95.202592
0.95,6,95.221612
0.95,6,95.239631
0.95,6,95.258651
0.95,6,95.280663
0.92,9,95.308682
0.92,9,95.336209
0.93,8,95.360731
0.93,8,95.387762
0.94,7,95.407783
0.91,10,95.435807
0.94,7,95.455323
0.94,7,95.481346
0.91,10,95.512375
0.94,7,95.532034
0.93,8,95.555661
0.95,6,95.574182
0.95,6,95.592191
0.95,6,95.60921
0.95,6,95.62666
0.95,6,95.647108
0.95,6,95.666688
0.95,6,95.683192
0.95,6,95.700707
0.95,6,95.723728
0.95,6,95.743747
0.95,6,95.766279
0.95,6,95.784302
0.95,6,95.80532
0.95,6,95.821829
0.95,6,95.839346
0.95,6,95.860863
0.95,6,95.883887
0.95,6,95.900903
0.95,6,95.917912
0.95,6,95.934929
0.93,8,95.958446
0.95,6,95.977466
0.95,6,95.993982
0.95,6,96.01249
0.95,6,96.034512
0.94,7,96.056034
0.93,8,96.079153
0.95,6,96.097667
0.95,6,96.11668
0.94,7,96.142715
0.95,6,96.159722
0.95,6,96.176736
-1.03,4,96.191247
0.95,6,96.211265
0.95,6,96.230783
0.95,6,96.247799
0.95,6,96.267816
0.95,6,96.284824
0.95,6,96.30384
0.95,6,96.320354
0.95,6,96.342373
0.95,6,96.364893
0.93,8,96.392924
0.95,6,96.413943
0.95,6,96.432451
0.95,6,96.44997
0.95,6,96.466983
0.95,6,96.485492
0.95,6,96.506512
0.95,6,96.52904
-1.05,6,96.54805
0.95,6,96.567066
0.94,7,96.590584
0.95,6,96.609104
0.92,9,96.633623
0.95,6,96.652136
-1.01,2,96.660147
0.95,6,96.680667
0.95,6,96.697196
0.94,7,96.715702
0.95,6,96.73572
0.95,6,96.753734
0.95,6,96.77175
0.94,7,96.791265
0.95,6,96.809779
0.95,6,96.827296
0.95,6,96.844315
0.95,6,96.862323
0.95,6,96.883843
0.95,6,96.90286
0.95,6,96.919874
0.94,7,96.939391
0.95,6,96.958402
0.93,8,96.981925
0.95,6,96.99893
0.94,7,97.02057
0.95,6,97.039587
0.95,6,97.057604
0.95,6,97.074617
0.95,6,97.091629
0.95,6,97.112652
0.95,6,97.13217
0.94,7,97.154194
0.95,6,97.170215
0.95,6,97.190735
0.95,6,97.20924
0.93,8,97.233767
0.95,6,97.251778
0.95,6,97.273293
0.95,6,97.291813
0.95,6,97.313331
0.95,6,97.33385
0.95,6,97.356871
0.92,9,97.3829
0.95,6,97.403419
0.94,7,97.423761
0.93,8,97.451914
0.95,6,97.472432
0.95,6,97.49195
0.95,6,97.50997
0.95,6,97.530488
0.95,6,97.548505
0.95,6,97.567016
0.95,6,97.585038
0.93,8,97.612069
0.95,6,97.630581
0.91,10,97.66211
-1.04,5,97.677132
0.93,8,97.701156
0.87,14,97.742699
0.95,6,97.761216
0.94,7,97.782741
0.91,10,97.81576
0.88,13,97.857298
0.90000004,11,97.891325
0.83,18,97.949374
0.91,10,97.986402
0.92,9,98.01293
0.89,12,98.054826
-1.03,4,98.067834
0.88,13,98.108866
0.88,13,98.152897
0.94,7,98.173268
0.94,7,98.19379
0.92,9,98.223319
0.89,12,98.262359
0.93,8,98.288378
0.91,10,98.320907
0.92,9,98.353439
0.88,13,98.395475
0.92,9,98.424501
0.91,10,98.454528
0.95,6,98.475044
0.93,8,98.50056
0.93,8,98.524586
0.93,8,98.550611
0.93,8,98.57663
0.95,6,98.595142
0.92,9,98.624165
0.95,6,98.642184
0.89,12,98.682225
0.94,7,98.703745
0.95,6,98.721753
0.93,8,98.747784
0.95,6,98.769803
0.93,8,98.797503
0.94,7,98.81852
0.90000004,11,98.85305
0.95,6,98.876066
0.94,7,98.896581
0.95,6,98.916103
-1.02,3,98.924612
0.95,6,98.943628
0.95,6,98.960145
-1.03,4,98.971656
0.91,10,99.004685
0.94,7,99.027706
0.77,24,99.102772
0.90000004,11,99.142301
0.85,16,99.193347
-1.14,15,99.240897
0.87,14,99.286549
0.92,9,99.316075
0.86,15,99.362612
0.95,6,99.385134
0.92,9,99.414654
0.85,16,99.464195
0.93,8,99.488718
0.95,6,99.510233
0.92,9,99.539259
0.95,6,99.557778
-1.03,4,99.569785
0.95,6,99.590804
0.94,7,99.611823
0.95,6,99.632345
0.92,9,99.660872
-1.01,2,99.670379
0.91,10,99.702406
0.91,10,99.731967
0.89,12,99.780677
0.95,6,99.804186
0.92,9,99.83071
0.93,8,99.85673
0.88,13,99.898282
0.94,7,99.923302
0.92,9,99.947824
0.88,13,99.986868
0.94,7,100.008388
0.92,9,100.037418
0.95,6,100.05844
0.89,12,100.094468
0.95,6,100.112494
0.95,6,100.133514
0.92,9,100.164782
0.94,7,100.185317
0.94,7,100.205836
0.94,7,100.226357
0.85,16,100.276405
0.94,7,100.303936
0.95,6,100.329957
0.95,6,100.359477
0.92,9,100.397171
0.95,6,100.423184
0.89,12,100.46933
0.95,6,100.489857
0.93,8,100.513882
0.93,8,100.546903
0.95,6,100.56792
0.94,7,100.599443
0.91,10,100.633987
0.93,8,100.662247
0.95,6,100.682774
0.94,7,100.711802
0.95,6,100.737815
0.95,6,100.756844
0.92,9,100.787881
0.92,9,100.818418
0.89,12,100.859949
0.94,7,100.886979
0.95,6,100.911986
0.93,8,100.950019
0.90000004,11,100.993218
0.93,8,101.015386
0.92,9,101.041923
0.95,6,101.062448
0.94,7,101.080979
0.94,7,101.100009
0.95,6,101.116537
0.91,10,101.145589
0.95,6,101.163617
0.95,6,101.183644
0.92,9,101.22067
0.95,6,101.250683
0.95,6,101.27721
0.95,6,101.304222
0.95,6,101.322248
0.95,6,101.348764
0.91,10,101.386295
0.93,8,101.420323
0.95,6,101.446853
0.94,7,101.478374
0.93,8,101.510887
0.91,10,101.555422
0.92,9,101.587948
0.95,6,101.609473
0.95,6,101.634495
0.94,7,101.665017
0.95,6,101.69153
0.95,6,101.718053
0.95,6,101.740072
0.95,6,101.765586
0.92,9,101.806112
0.95,6,101.829133
0.94,7,101.854662
0.94,7,101.876194
0.91,10,101.917727
0.95,6,101.945741
0.95,6,101.972265
0.87,14,102.026299
0.95,6,102.05232
0.95,6,102.076342
0.95,6,102.099365
0.91,10,102.134402
0.95,6,102.159928
0.95,6,102.182455
0.92,9,102.220486
0.93,8,102.254014
0.95,6,102.279531
0.95,6,102.30606
0.94,7,102.338079
0.93,8,102.374105
0.93,8,102.407655
0.95,6,102.438706
0.95,6,102.455769
0.95,6,102.481399
0.94,7,102.501423
0.93,8,102.533947
0.95,6,102.56447
0.95,6,102.586483
-1.02,3,102.598999
0.95,6,102.623513
0.95,6,102.646033
0.94,7,102.676557
0.95,6,102.697584
0.94,7,102.729107
0.95,6,102.75462
0.94,7,102.783641
0.94,7,102.814668
0.95,6,102.837691
0.93,8,102.864726
0.95,6,102.884959
0.95,6,102.903479
0.95,6,102.926012
