#{"t_start": 1768230307.8922098, "env_id": "None"}
r,l,t
-0.4999998,50,68.754104
-1.16,17,68.792163
-0.4999998,50,68.901416
-1.04,5,68.912428
-0.4999998,50,69.021043
-0.4999998,50,69.129685
-0.4999998,50,69.239525
0.5700002,44,69.334661
-0.4999998,50,69.441953
-0.4999998,50,69.550556
-0.4999998,50,69.659162
-0.4999998,50,69.769287
-0.4999998,50,69.878904
-1.3199999,33,69.952022
-0.4999998,50,70.059148
-0.4999998,50,70.167259
-0.4999998,50,70.278946
-0.4999998,50,70.389558
-0.4999998,50,70.497175
-0.4999998,50,70.603307
-0.4999998,50,70.710468
-1.25,26,70.767031
-0.4999998,50,70.877153
-0.4999998,50,70.984299
-0.4999998,50,71.094444
-1.27,28,71.15554
-0.4999998,50,71.262177
-1.4099998,42,71.351405
-1.3,31,71.418992
-0.4999998,50,71.534635
-0.4999998,50,71.64266
-0.4999998,50,71.749275
-0.4999998,50,71.858911
-0.4999998,50,71.970083
-0.4999998,50,72.08574
-0.4999998,50,72.201394
-1.4499998,46,72.306511
-0.4999998,50,72.422661
-0.4999998,50,72.536814
-0.4999998,50,72.648419
-0.4999998,50,72.762293
-0.4999998,50,72.874397
-0.4999998,50,72.982504
-1.09,10,73.005019
-1.0699999,8,73.023041
-0.4999998,50,73.137658
-0.4999998,50,73.25032
-0.4999998,50,73.361441
-0.4999998,50,73.471077
-0.4999998,50,73.580721
-0.4999998,50,73.687853
-0.4999998,50,73.795481
-0.4999998,50,73.902064
-0.4999998,50,74.011181
-0.4999998,50,74.116776
-0.4999998,50,74.222895
-1.09,10,74.244416
-0.4999998,50,74.354545
-0.4999998,50,74.460088
-1.16,17,74.495167
-1.27,28,74.553779
-0.4999998,50,74.666889
-1.4499998,46,74.763644
-0.4999998,50,74.87278
-0.4999998,50,74.985929
-0.4999998,50,75.095067
-0.4999998,50,75.206199
-1.04,5,75.216712
-0.4999998,50,75.326298
-0.4999998,50,75.436927
-1.3699999,38,75.518506
-0.4999998,50,75.629114
-1.4799998,49,75.739835
-0.4999998,50,75.853954
-0.4999998,50,75.967568
-0.4999998,50,76.079666
-0.4999998,50,76.189775
-0.4999998,50,76.298946
-0.4999998,50,76.409044
-0.4999998,50,76.518654
-0.4999998,50,76.630396
-1.3599999,37,76.718495
-0.4999998,50,76.825642
-0.4999998,50,76.93125
-0.4999998,50,77.038855
-0.4999998,50,77.148987
-0.4999998,50,77.260612
-1.3,31,77.327196
-0.4999998,50,77.434824
-0.4999998,50,77.546512
-0.4999998,50,77.654716
0.59000015,42,77.748806
-0.4999998,50,77.859913
-1.23,24,77.914481
-1.1800001,19,77.956514
-0.4999998,50,78.068635
-1.13,14,78.098684
-1.4099998,42,78.196085
-1.3299999,34,78.27118
-0.4999998,50,78.397299
-1.09,10,78.420333
0.74,27,78.481873
-0.4999998,50,78.595498
-0.4999998,50,78.710632
-0.4999998,50,78.819751
-0.4999998,50,78.937375
-0.4999998,50,79.049746
-0.4999998,50,79.163354
-0.4999998,50,79.27847
-0.4999998,50,79.393601
-1.3599999,37,79.476199
-0.4999998,50,79.589797
-0.4999998,50,79.696911
-0.4999998,50,79.807075
-1.28,29,79.868644
-0.4999998,50,79.97977
0.5600002,45,80.081429
-0.4999998,50,80.204097
-0.4999998,50,80.314739
-0.4999998,50,80.425034
-0.4999998,50,80.53841
-1.16,17,80.578952
-0.4999998,50,80.687087
-0.4999998,50,80.7992
-0.4999998,50,80.911325
-1.27,28,80.976891
-0.4999998,50,81.089497
-0.4999998,50,81.203093
-0.4999998,50,81.311711
0.5700002,44,81.410295
-0.4999998,50,81.519938
-0.4999998,50,81.632156
-0.4999998,50,81.747275
-1.3899999,40,81.838872
-0.4999998,50,81.947537
-0.4999998,50,82.058669
-0.4999998,50,82.1723
-0.4999998,50,82.286909
-0.4999998,50,82.39955
-1.03,4,82.408563
-0.4999998,50,82.521184
-0.4999998,50,82.634472
-0.4999998,50,82.74758
-0.4999998,50,82.862193
-1.09,10,82.885211
-0.4999998,50,82.996816
-1.12,13,83.024866
-1.06,7,83.038379
-1.3699999,38,83.123593
-1.17,18,83.166645
-0.4999998,50,83.281788
-1.31,32,83.352344
-0.4999998,50,83.466525
-0.4999998,50,83.583647
-0.4999998,50,83.69781
-0.4999998,50,83.824975
-0.4999998,50,83.938743
-0.4999998,50,84.054359
-1.3799999,39,84.141948
-0.4999998,50,84.250848
-0.4999998,50,84.359982
-0.4999998,50,84.473579
-0.4999998,50,84.586189
-0.4999998,50,84.696334
-0.4999998,50,84.807972
-0.4999998,50,84.918661
-1.1800001,19,84.962713
-1.14,15,84.997245
-0.4999998,50,85.108372
-0.4999998,50,85.236045
-1.3599999,37,85.323176
-0.4999998,50,85.447307
-0.4999998,50,85.559958
0.5400002,47,85.668572
-0.4999998,50,85.778247
-0.4999998,50,85.897924
-0.4999998,50,86.009534
-0.4999998,50,86.125151
-0.4999998,50,86.238357
-1.1,11,86.263878
-0.4999998,50,86.377489
-0.4999998,50,86.490602
-0.4999998,50,86.602226
-0.4999998,50,86.721844
-0.4999998,50,86.831464
-0.4999998,50,86.945616
-0.4999998,50,87.055785
-0.4999998,50,87.166944
-1.3599999,37,87.250045
-0.4999998,50,87.36366
-1.03,4,87.373174
-0.4999998,50,87.4878
-0.4999998,50,87.599417
-1.05,6,87.613927
-1.3899999,40,87.70352
-0.4999998,50,87.815621
-0.4999998,50,87.928225
-0.4999998,50,88.041869
-1.2,21,88.08742
-0.4999998,50,88.194533
-0.4999998,50,88.306673
-0.4999998,50,88.421336
-0.4999998,50,88.534008
-0.4999998,50,88.644614
-0.4999998,50,88.754734
-1.15,16,88.793833
-1.28,29,88.859397
-1.4099998,42,88.951998
-0.4999998,50,89.063122
-1.01,2,89.06963
-0.4999998,50,89.180274
-1.3599999,37,89.261589
-0.4999998,50,89.374899
-0.4999998,50,89.489565
-0.4999998,50,89.60239
-0.4999998,50,89.715053
-0.4999998,50,89.822699
-1.3599999,37,89.90938
-0.4999998,50,90.024493
-1.0699999,8,90.043019
-1.11,12,90.071041
-0.4999998,50,90.20574
-0.4999998,50,90.332109
-0.4999998,50,90.462783
-0.4999998,50,90.587935
-0.4999998,50,90.704965
-0.4999998,50,90.816746
-0.4999998,50,90.931227
-0.4999998,50,91.045857
-0.4999998,50,91.160517
-0.4999998,50,91.269699
-0.4999998,50,91.376331
-0.4999998,50,91.489954
-1.03,4,91.501471
-0.4999998,50,91.612123
-1.29,30,91.679215
-0.4999998,50,91.791845
-0.4999998,50,91.90596
-1.4099998,42,91.99804
-0.4999998,50,92.108785
-1.2,21,92.15732
-0.4999998,50,92.272926
-0.4999998,50,92.38504
-0.4999998,50,92.495167
-0.4999998,50,92.606923
-0.4999998,50,92.71805
-0.4999998,50,92.82818
-0.4999998,50,92.941317
-0.4999998,50,93.052427
-0.4999998,50,93.164051
-0.4999998,50,93.274658
-0.4999998,50,93.386265
-0.4999998,50,93.499399
-1.4499998,46,93.603995
-0.4999998,50,93.715129
-0.4999998,50,93.82875
-0.4999998,50,93.942365
-0.4999998,50,94.055478
-0.4999998,50,94.166119
-0.4999998,50,94.275882
-0.4999998,50,94.391093
-0.4999998,50,94.506705
-1.4599998,47,94.606322
-0.4999998,50,94.716959
-0.4999998,50,94.830083
-1.06,7,94.846599
-0.4999998,50,94.954723
-1.06,7,94.970242
-0.4999998,50,95.0814
-0.4999998,50,95.198022
-0.4999998,50,95.310147
-0.4999998,50,95.419477
-0.4999998,50,95.530605
-0.4999998,50,95.645735
-0.4999998,50,95.75587
-0.4999998,50,95.872481
-1.0699999,8,95.891504
-0.4999998,50,96.007612
-0.4999998,50,96.11622
-0.4999998,50,96.228339
-0.4999998,50,96.337949
-0.4999998,50,96.451084
-0.4999998,50,96.561721
-1.4299998,44,96.659347
-0.4999998,50,96.777086
-0.4999998,50,96.893695
-0.4999998,50,97.002345
-1.3799999,39,97.088531
-0.4999998,50,97.203756
-1.3599999,37,97.287362
-1.03,4,97.296366
-0.4999998,50,97.40999
-1.01,2,97.414494
-0.4999998,50,97.530104
-1.3299999,34,97.609678
-0.4999998,50,97.719793
-0.4999998,50,97.832901
-0.4999998,50,97.947521
-1.21,22,97.996568
-1.3299999,34,98.071633
-0.4999998,50,98.181272
-0.4999998,50,98.2969
-0.4999998,50,98.411024
-0.4999998,50,98.525233
-0.4999998,50,98.638341
-1.4099998,42,98.734445
-1.11,12,98.76197
-0.4999998,50,98.873106
-1.2,21,98.919156
-1.06,7,98.937172
-0.4999998,50,99.047791
-0.4999998,50,99.163397
-1.4299998,44,99.261943
-0.4999998,50,99.374559
-1.0699999,8,99.393071
-0.4999998,50,99.501695
-0.4999998,50,99.61335
-1.29,30,99.681929
-0.4999998,50,99.79259
-0.4999998,50,99.907202
-1.3999999,41,99.999777
-0.4999998,50,100.118368
-1.0699999,8,100.136413
-0.4999998,50,100.257622
-0.4999998,50,100.380767
-0.4999998,50,100.500932
-0.4999998,50,100.612563
-0.4999998,50,100.724686
-0.4999998,50,100.838803
-1.3299999,34,100.913386
-0.4999998,50,101.023509
-1.08,9,101.043036
-0.4999998,50,101.152977
-0.4999998,50,101.265081
-0.4999998,50,101.379191
-0.4999998,50,101.494305
-0.4999998,50,101.602928
-1.3499999,36,101.684007
-1.05,6,101.697523
-0.4999998,50,101.813655
-1.24,25,101.869703
-1.31,32,101.943277
-1.3199999,33,102.020851
-1.1800001,19,102.064615
-1.13,14,102.09914
-1.01,2,102.105644
-0.4999998,50,102.222461
-1.3999999,41,102.316754
-1.3999999,41,102.410871
-1.3299999,34,102.492965
-1.05,6,102.507481
-0.4999998,50,102.621626
-1.16,17,102.659177
-1.4399998,45,102.764312
-1.02,3,102.771322
-0.4999998,50,102.892461
-0.4999998,50,103.00859
-0.4999998,50,103.122217
0.75,26,103.181782
-0.4999998,50,103.292065
-1.04,5,103.303579
-0.4999998,50,103.416235
-0.4999998,50,103.529575
-0.4999998,50,103.637663
-1.02,3,103.644666
-0.4999998,50,103.758801
-0.4999998,50,103.891988
-0.4999998,50,103.999104
-1.01,2,104.003608
-1.21,22,104.057173
-0.4999998,50,104.171288
-0.4999998,50,104.281663
-0.4999998,50,104.397269
-0.4999998,50,104.511904
-1.09,10,104.53493
-0.4999998,50,104.646577
-1.29,30,104.714664
-0.4999998,50,104.836282
-0.4999998,50,104.959088
-0.4999998,50,105.08343
-1.06,7,105.098965
-0.4999998,50,105.222069
-0.4999998,50,105.338345
-1.06,7,105.354367
-1.4599998,47,105.46698
-0.4999998,50,105.643723
-0.4999998,50,105.777393
-0.4999998,50,105.912644
-1.16,17,105.951683
-1.12,13,105.984695
-1.4099998,42,106.087302
-0.4999998,50,106.20741
-0.4999998,50,106.326163
-0.4999998,50,106.447286
-1.2,21,106.499342
-0.4999998,50,106.618983
-0.4999998,50,106.739171
0.6500001,36,106.827268
-0.4999998,50,106.948439
-0.4999998,50,107.068226
-0.4999998,50,107.189346
-0.4999998,50,107.312978
-1.0699999,8,107.332487
-1.05,6,107.346991
-0.4999998,50,107.467145
-0.4999998,50,107.58829
-1.1800001,19,107.643871
-0.4999998,50,107.75999
-1.4399998,45,107.866171
-0.4999998,50,107.986799
-0.4999998,50,108.107934
-0.4999998,50,108.22605
-0.4999998,50,108.346165
-0.4999998,50,108.466927
-0.4999998,50,108.58617
-0.4999998,50,108.705263
-1.2,21,108.755817
-0.4999998,50,108.879942
-0.4999998,50,108.999079
-1.3199999,33,109.078162
0.72,29,109.146757
-0.4999998,50,109.270579
-1.0699999,8,109.289122
-0.4999998,50,109.406065
-0.4999998,50,109.521868
-0.4999998,50,109.638531
-0.4999998,50,109.758113
-1.1800001,19,109.801327
-1.19,20,109.848376
-0.4999998,50,109.967522
-0.4999998,50,110.094138
-0.4999998,50,110.22604
-0.4999998,50,110.344255
-0.4999998,50,110.464364
-1.31,32,110.540937
-1.05,6,110.554953
-0.4999998,50,110.677092
-1.14,15,110.716103
-0.4999998,50,110.835709
-0.4999998,50,110.958026
-0.4999998,50,111.075956
0.5600002,45,111.184296
-0.4999998,50,111.304406
-0.4999998,50,111.422661
-1.06,7,111.438693
-0.4999998,50,111.560796
-0.4999998,50,111.693129
-0.4999998,50,111.838693
-0.4999998,50,111.984913
-0.4999998,50,112.118529
-1.4499998,46,112.240033
-1.14,15,112.276249
0.5500002,46,112.390875
-0.4999998,50,112.514518
-0.4999998,50,112.642438
-0.4999998,50,112.770052
-0.4999998,50,112.899161
-1.4499998,46,113.016767
-0.4999998,50,113.149097
-0.4999998,50,113.272232
-0.4999998,50,113.390844
-0.4999998,50,113.508477
-0.4999998,50,113.630886
-0.4999998,50,113.755061
-1.05,6,113.76957
-1.17,18,113.815104
-0.4999998,50,113.947738
-0.4999998,50,114.083914
-0.4999998,50,114.216021
-0.4999998,50,114.357726
-1.05,6,114.374741
-0.4999998,50,114.524941
-0.4999998,50,114.666674
-0.4999998,50,114.790805
-0.4999998,50,114.911893
-0.4999998,50,115.029539
-0.4999998,50,115.147669
-0.4999998,50,115.267482
-0.4999998,50,115.385103
-1.13,14,115.41813
-1.19,20,115.465171
-1.3599999,37,115.556748
-0.4999998,50,115.684359
-0.4999998,50,115.802058
-0.4999998,50,115.918231
-1.1,11,115.946765
-0.4999998,50,116.067377
-0.4999998,50,116.184463
-0.4999998,50,116.300076
-1.3899999,40,116.393693
-0.4999998,50,116.510891
-1.4199998,43,116.611992
-0.4999998,50,116.733117
-0.4999998,50,116.853709
-1.25,26,116.91627
-1.13,14,116.949791
-0.4999998,50,117.068276
-0.4999998,50,117.185526
-0.4999998,50,117.303598
-0.4999998,50,117.419723
-1.05,6,117.433225
-0.4999998,50,117.552262
-0.4999998,50,117.671892
-0.4999998,50,117.789508
-0.4999998,50,117.914137
-0.4999998,50,118.036466
-0.4999998,50,118.149119
-0.4999998,50,118.266234
