#{"t_start": 1768229977.6357324, "env_id": "None"}
r,l,t
-1.875,2,21.119839
-1.875,2,21.130339
-1.875,2,21.139344
-1.875,2,21.150344
-1.875,2,21.159844
-1.875,2,21.169344
-1.875,2,21.179844
-1.875,2,21.192844
-1.875,2,21.203849
-1.875,2,21.213355
-1.875,2,21.222853
-1.875,2,21.234357
-1.875,2,21.244356
-1.875,2,21.253857
-1.875,2,21.264357
-1.875,2,21.276357
-1.875,2,21.287365
-2.875,3,21.303369
-1.875,2,21.313374
-1.875,2,21.325873
-1.875,2,21.335375
-1.875,2,21.345379
-1.875,2,21.355883
-1.875,2,21.368383
-1.875,2,21.377383
-1.875,2,21.387383
-1.875,2,21.397883
-1.875,2,21.41057
-1.875,2,21.420574
-1.875,2,21.431074
-1.875,2,21.440073
-1.875,2,21.452579
-1.875,2,21.463579
-1.875,2,21.473578
-1.875,2,21.484579
-1.875,2,21.497082
-1.875,2,21.509083
-1.875,2,21.518091
-1.875,2,21.528595
-1.875,2,21.540595
-1.875,2,21.550095
-1.875,2,21.561095
-1.875,2,21.571095
-1.875,2,21.583595
-1.875,2,21.593095
-1.875,2,21.603096
-1.875,2,21.614096
-1.875,2,21.626605
-1.875,2,21.636604
-1.875,2,21.647604
-1.875,2,21.657609
-1.875,2,21.669608
-1.875,2,21.680108
-1.875,2,21.691609
-1.875,2,21.703109
-1.875,2,21.718109
-1.875,2,21.728114
-1.875,2,21.738115
-1.875,2,21.747116
-1.875,2,21.759116
-1.875,2,21.768616
-1.875,2,21.778116
-1.875,2,21.787116
-1.875,2,21.799616
-1.875,2,21.809117
-1.875,2,21.818117
-1.875,2,21.82812
-1.875,2,21.839633
-1.875,2,21.849633
-1.875,2,21.860134
-1.875,2,21.869133
-1.875,2,21.880632
-1.875,2,21.890633
-1.875,2,21.900133
-1.875,2,21.909638
-1.875,2,21.922133
-1.875,2,21.932137
-1.875,2,21.942637
-1.875,2,21.952137
-1.875,2,21.964137
-1.875,2,21.974141
-1.875,2,21.983643
-3.75,4,22.002642
-1.875,2,22.014642
-1.875,2,22.025143
-1.875,2,22.03465
-1.875,2,22.04615
-1.875,2,22.05815
-1.875,2,22.06865
-1.875,2,22.079654
-1.875,2,22.089155
-1.875,2,22.100655
-1.875,2,22.112155
-1.875,2,22.125862
-1.875,2,22.136867
-1.875,2,22.149371
-1.875,2,22.159871
-1.875,2,22.169871
-1.875,2,22.180377
-1.875,2,22.191376
-1.875,2,22.202877
-1.875,2,22.211377
-1.875,2,22.220376
-1.875,2,22.232381
-1.875,2,22.241385
-1.875,2,22.250888
-1.875,2,22.260889
-1.875,2,22.272889
-1.875,2,22.281893
-1.875,2,22.292393
-1.875,2,22.301393
-1.875,2,22.312893
-1.875,2,22.322893
-1.875,2,22.333393
-1.875,2,22.343397
-1.875,2,22.356402
-1.875,2,22.366405
-1.875,2,22.380402
-1.875,2,22.393405
-1.875,2,22.409913
-1.875,2,22.422916
-1.875,2,22.432924
-1.875,2,22.444925
-1.875,2,22.462929
-1.875,2,22.478432
-1.875,2,22.491434
-1.875,2,22.504936
-1.875,2,22.518946
-1.875,2,22.528446
-1.875,2,22.53895
-1.875,2,22.552957
-1.875,2,22.569462
-1.875,2,22.579966
-1.875,2,22.590466
-1.875,2,22.601475
-1.875,2,22.615975
-1.875,2,22.627975
-1.875,2,22.640486
-1.875,2,22.65549
-2.875,3,22.675996
-1.875,2,22.687004
-1.875,2,22.697009
-1.875,2,22.707516
-1.875,2,22.71952
-1.875,2,22.728525
-1.875,2,22.739024
-1.875,2,22.748531
-1.875,2,22.761031
-1.875,2,22.771531
-3.75,4,22.791075
-1.875,2,22.801579
-1.875,2,22.814084
-1.875,2,22.823089
-1.875,2,22.833094
-1.875,2,22.844098
-1.875,2,22.857619
-1.875,2,22.86812
-1.875,2,22.878788
-1.875,2,22.888292
-1.875,2,22.900297
-1.875,2,22.909305
-1.875,2,22.919305
-1.875,2,22.928305
-1.875,2,22.939813
-1.875,2,22.950323
-3.25,4,22.970828
-1.875,2,22.982335
-1.875,2,22.99534
-1.875,2,23.005315
-1.875,2,23.01634
-1.875,2,23.027349
-1.875,2,23.039852
-1.875,2,23.050357
-1.875,2,23.062857
-1.875,2,23.073857
-1.875,2,23.087861
-1.875,2,23.098365
-1.875,2,23.108865
-1.875,2,23.119865
-1.875,2,23.13237
-1.875,2,23.142371
-1.875,2,23.151871
-1.875,2,23.16337
-1.875,2,23.175879
-1.875,2,23.186878
-1.875,2,23.196879
-1.875,2,23.206389
-1.875,2,23.219389
-1.875,2,23.229894
-1.875,2,23.240395
-1.875,2,23.251394
-1.875,2,23.263394
-1.875,2,23.273395
-1.875,2,23.282894
-1.875,2,23.292898
-1.875,2,23.304898
-1.875,2,23.314908
-1.875,2,23.325408
-1.875,2,23.335413
-1.875,2,23.347412
-1.875,2,23.358413
-1.875,2,23.368412
-1.875,2,23.379416
-1.875,2,23.391417
-2.875,3,23.405421
-1.875,2,23.415425
-1.875,2,23.425926
-1.875,2,23.43943
-1.875,2,23.451429
-1.875,2,23.462929
-1.875,2,23.47443
-1.875,2,23.486931
-1.875,2,23.49793
-1.875,2,23.509434
-1.875,2,23.52044
-1.875,2,23.533939
-1.875,2,23.545443
-1.875,2,23.556443
-1.875,2,23.565443
-3.75,4,23.587323
-1.875,2,23.597947
-1.875,2,23.608952
-1.875,2,23.619452
-1.875,2,23.630956
-1.875,2,23.639956
-1.875,2,23.65046
-1.875,2,23.660961
-1.875,2,23.672961
-1.875,2,23.681961
-1.875,2,23.69196
-1.875,2,23.702961
-1.875,2,23.715964
-2.75,3,23.72847
-1.875,2,23.73897
-1.875,2,23.74847
-1.875,2,23.76097
-1.875,2,23.77047
-1.875,2,23.78147
-1.875,2,23.79147
-1.875,2,23.804474
-1.875,2,23.815478
-1.875,2,23.825478
-1.875,2,23.834482
-1.875,2,23.846484
-1.875,2,23.856518
-1.875,2,23.866017
-1.875,2,23.877518
-1.875,2,23.889518
-2.875,3,23.904023
-1.875,2,23.913023
-1.875,2,23.923032
-1.875,2,23.935032
-1.875,2,23.944533
-1.875,2,23.956532
-1.875,2,23.967537
-1.875,2,23.981037
-1.875,2,23.990541
-1.875,2,24.001037
-1.875,2,24.010543
-1.875,2,24.022547
-1.875,2,24.032551
-1.875,2,24.041551
-1.875,2,24.051524
-1.875,2,24.062551
-1.875,2,24.072555
-1.875,2,24.081555
-1.875,2,24.092056
-1.875,2,24.104555
-1.875,2,24.115055
-1.875,2,24.126555
-1.875,2,24.145385
-1.875,2,24.157386
-1.875,2,24.166385
-1.875,2,24.177385
-1.875,2,24.187385
-1.875,2,24.199386
-1.875,2,24.210885
-1.875,2,24.221391
-1.875,2,24.232394
-1.875,2,24.243898
-1.875,2,24.255398
-1.875,2,24.265898
-1.875,2,24.275398
-1.875,2,24.286398
-1.875,2,24.295898
-1.875,2,24.304898
-1.875,2,24.314399
-1.875,2,24.328902
-1.875,2,24.339911
-1.875,2,24.349912
-1.875,2,24.360411
-1.875,2,24.373914
-1.875,2,24.384917
-1.875,2,24.396427
-4.625,5,24.430427
-1.875,2,24.447438
-1.875,2,24.457439
-1.875,2,24.470946
-1.875,2,24.484453
-1.875,2,24.499452
-1.875,2,24.516452
-1.875,2,24.532957
-1.875,2,24.543964
-1.875,2,24.556464
-1.875,2,24.567465
-2.875,3,24.58397
-1.875,2,24.59397
-1.875,2,24.605969
-1.875,2,24.61747
-1.875,2,24.62797
-1.875,2,24.639479
-4.75,5,24.66749
-1.875,2,24.675989
-1.875,2,24.68749
-1.875,2,24.701989
-1.875,2,24.725492
-1.875,2,24.740489
-1.875,2,24.791497
-1.875,2,24.805501
-1.875,2,24.823502
-1.875,2,24.848508
-1.875,2,24.864517
-1.875,2,24.875017
-1.875,2,24.887518
-2.75,3,24.905523
-1.875,2,24.916521
-1.875,2,24.928024
-1.875,2,24.940521
-1.875,2,24.951529
-1.875,2,24.962533
-1.875,2,24.973042
-1.875,2,24.986042
-1.875,2,24.995041
-1.875,2,25.004542
-1.875,2,25.014547
-1.875,2,25.028547
-1.875,2,25.039545
-1.875,2,25.04955
-1.875,2,25.061551
-2.875,3,25.080056
-1.875,2,25.09156
-1.875,2,25.10156
-3.875,19,25.216579
-2.875,3,25.235079
-1.875,2,25.244578
-1.875,2,25.256579
-1.875,2,25.272081
-1.875,2,25.290088
-1.875,2,25.299588
-1.875,2,25.309589
-1.875,2,25.319589
-1.875,2,25.332592
-3.75,4,25.355592
-1.875,2,25.366093
-1.875,2,25.376593
-1.875,2,25.389593
-1.875,2,25.399097
-1.875,2,25.410101
-1.875,2,25.421102
-1.875,2,25.435605
-1.875,2,25.446105
-3.75,4,25.468109
-1.875,2,25.47911
-1.875,2,25.492029
-1.875,2,25.511209
-1.875,2,25.520715
-3.75,5,25.547723
-1.875,2,25.559724
-1.875,2,25.568723
-1.875,2,25.579223
-1.875,2,25.590727
-1.875,2,25.604731
-1.875,2,25.615237
-1.875,2,25.625236
-2.875,3,25.639741
-1.875,2,25.652241
-1.875,2,25.672245
-1.875,2,25.682246
-1.875,2,25.693749
-1.875,2,25.710254
-1.875,2,25.720757
-1.875,2,25.73227
-1.875,2,25.74727
-1.875,2,25.761277
-1.875,2,25.771775
-1.875,2,25.781275
-1.875,2,25.79278
-1.875,2,25.805143
-1.875,2,25.815293
-1.875,2,25.830298
-1.875,2,25.843801
-1.875,2,25.859802
-1.875,2,25.869802
-1.875,2,25.879802
-1.875,2,25.890801
-1.875,2,25.903302
-1.875,2,25.913311
-1.875,2,25.923819
-1.875,2,25.93382
-3.75,5,25.962319
-1.875,2,25.972819
-1.875,2,25.983324
-1.875,2,25.992325
-1.875,2,26.004824
-1.875,2,26.016827
-1.875,2,26.028831
-1.875,2,26.039332
-2.875,3,26.056832
-1.875,2,26.066832
-1.875,2,26.078338
-1.875,2,26.091337
-1.875,2,26.104342
-1.875,2,26.113845
-1.875,2,26.12485
-1.875,2,26.135353
-1.875,2,26.147353
-1.875,2,26.156854
-1.875,2,26.167363
-1.875,2,26.177366
-1.875,2,26.190373
-1.875,2,26.200875
-1.875,2,26.210375
-1.875,2,26.221875
-1.875,2,26.23438
-1.875,2,26.244882
-1.875,2,26.253883
-1.875,2,26.263885
-2.75,3,26.280897
-1.875,2,26.289803
-1.875,2,26.299404
-1.875,2,26.309422
-1.875,2,26.320926
-1.875,2,26.331931
-1.875,2,26.342443
-1.875,2,26.351947
-1.875,2,26.363952
-1.875,2,26.375457
-1.875,2,26.38646
-1.875,2,26.395964
-1.875,2,26.408975
-2.875,3,26.425982
-1.875,2,26.435989
-1.875,2,26.444989
-1.875,2,26.457494
-1.875,2,26.467494
-1.875,2,26.476051
-1.875,2,26.486123
-1.875,2,26.497627
-1.875,2,26.507126
-1.875,2,26.517627
-1.875,2,26.527631
-1.875,2,26.54013
-1.875,2,26.550134
-1.875,2,26.560135
-1.875,2,26.569635
-1.875,2,26.581635
-1.875,2,26.592132
-1.875,2,26.602144
-1.875,2,26.611645
-1.875,2,26.627144
-1.875,2,26.638644
-1.875,2,26.651144
-1.875,2,26.661649
-1.875,2,26.67366
-1.875,2,26.68416
-1.875,2,26.693655
-1.875,2,26.703159
-1.875,2,26.71666
-1.875,2,26.726659
-3.75,4,26.745659
-1.875,2,26.756159
-3.75,4,26.778169
-1.875,2,26.788169
-3.75,5,26.811669
-1.875,2,26.822669
-1.875,2,26.837675
-1.875,2,26.851179
-1.875,2,26.865183
-1.875,2,26.875688
-1.875,2,26.8872
-1.875,2,26.898205
-1.875,2,26.908709
-1.875,2,26.917709
-2.875,3,26.935213
-1.875,2,26.945714
-1.875,2,26.957213
-1.875,2,26.968222
-1.875,2,26.980722
-1.875,2,26.990723
-1.875,2,26.999226
-1.875,2,27.009226
-1.875,2,27.021226
-1.875,2,27.031226
-1.875,2,27.041731
-1.875,2,27.05123
-1.875,2,27.062738
-1.875,2,27.073736
-1.875,2,27.084236
-1.875,2,27.094739
-1.875,2,27.108248
-1.875,2,27.116748
-1.875,2,27.126753
-1.875,2,27.13676
-1.875,2,27.149256
-1.875,2,27.160761
-1.875,2,27.169761
-2.875,3,27.184766
-1.875,2,27.199269
-1.875,2,27.210774
-1.875,2,27.221278
-1.875,2,27.231777
-1.875,2,27.243779
-1.875,2,27.254282
-1.875,2,27.263783
-1.875,2,27.274283
-2.875,3,27.289783
-1.875,2,27.298792
-1.875,2,27.308787
-1.875,2,27.318792
-1.875,2,27.329795
-1.875,2,27.3393
-1.875,2,27.347803
-1.875,2,27.3573
-1.875,2,27.368804
-1.875,2,27.378804
-1.875,2,27.387804
-1.875,2,27.397808
-1.875,2,27.410304
-1.875,2,27.419809
-1.875,2,27.428812
-1.875,2,27.438812
-1.875,2,27.452317
-1.875,2,27.462822
-1.875,2,27.473323
-1.875,2,27.485827
-1.875,2,27.497327
-1.875,2,27.506331
-1.875,2,27.516832
-1.875,2,27.52784
-1.875,2,27.545345
-1.875,2,27.555851
-1.875,2,27.566349
-1.875,2,27.575349
-1.875,2,27.586849
-4.75,5,27.609353
-1.875,2,27.620357
-1.875,2,27.632866
-1.875,2,27.644875
-1.875,2,27.655875
-1.875,2,27.664874
-1.875,2,27.675378
-1.875,2,27.68788
-1.875,2,27.69888
-1.875,2,27.711388
-1.875,2,27.721398
-1.875,2,27.733901
-2.875,3,27.746902
-1.875,2,27.756906
-1.875,2,27.765907
-1.875,2,27.777913
-1.875,2,27.787413
-1.875,2,27.796417
-2.75,3,27.809917
-1.875,2,27.821923
-1.875,2,27.831922
-1.875,2,27.842424
-1.875,2,27.852423
-1.875,2,27.864932
-1.875,2,27.874935
-1.875,2,27.885374
-1.875,2,27.895442
-3.75,4,27.945573
-1.875,2,27.956573
-3.75,4,27.975081
-1.875,2,27.985086
-1.875,2,27.998592
-1.875,2,28.009091
-1.875,2,28.019091
-1.875,2,28.028095
-1.875,2,28.040095
-1.875,2,28.051095
-2.75,3,28.064595
-1.875,2,28.0746
-1.875,2,28.086103
-1.875,2,28.097103
-1.875,2,28.106104
-1.875,2,28.114608
-1.875,2,28.126112
-1.875,2,28.135113
-1.875,2,28.146612
-1.875,2,28.157118
-1.875,2,28.168118
-1.875,2,28.178618
-1.875,2,28.188617
-1.875,2,28.198621
-1.875,2,28.211131
-1.875,2,28.222069
-1.875,2,28.235171
-1.875,2,28.244171
-1.875,2,28.256671
-1.875,2,28.266681
-1.875,2,28.276184
-1.875,2,28.285685
-2.875,3,28.302693
-3.75,5,28.326193
-1.875,2,28.336696
-1.875,2,28.345701
-3.75,4,28.367202
-1.875,2,28.376202
-1.875,2,28.386701
-1.875,2,28.396203
-1.875,2,28.408202
-3.75,4,28.427714
-1.875,2,28.438218
-1.875,2,28.448218
-1.875,2,28.461222
-1.875,2,28.470721
-1.875,2,28.480228
-1.875,2,28.489725
-1.875,2,28.502225
-1.875,2,28.51223
-1.875,2,28.523238
-1.875,2,28.534239
-1.875,2,28.546246
-1.875,2,28.556746
-1.875,2,28.567245
-1.875,2,28.576246
-1.875,2,28.589251
-1.875,2,28.598751
-1.875,2,28.608751
-1.875,2,28.618755
-1.875,2,28.630758
-1.875,2,28.638771
-1.875,2,28.649271
-3.75,4,28.668787
-1.875,2,28.680291
-1.875,2,28.689795
-1.875,2,28.699295
-1.875,2,28.709295
-1.875,2,28.721302
-1.875,2,28.7303
-1.875,2,28.740799
-1.875,2,28.750804
-1.875,2,28.76281
-1.875,2,28.77231
-1.875,2,28.781309
-1.875,2,28.79181
-5.75,33,28.956841
-1.875,2,28.96787
-1.875,2,28.979374
-1.875,2,28.989874
-1.875,2,29.001878
-1.875,2,29.011378
-1.875,2,29.021883
-1.875,2,29.031883
-2.875,3,29.050388
-1.875,2,29.060389
-1.875,2,29.070388
-1.875,2,29.080898
-1.875,2,29.093898
-1.875,2,29.104898
-1.875,2,29.114898
-1.875,2,29.125402
-1.875,2,29.136902
-1.875,2,29.146402
-1.875,2,29.156402
-1.875,2,29.166406
-3.75,4,29.189437
-1.875,2,29.198936
-1.875,2,29.20994
-1.875,2,29.221439
-1.875,2,29.233944
-1.875,2,29.244444
-1.875,2,29.254444
-1.875,2,29.262945
-1.875,2,29.275444
-1.875,2,29.28545
-1.875,2,29.295303
-1.875,2,29.304915
-1.875,2,29.316915
-1.875,2,29.327416
-1.875,2,29.337416
-1.875,2,29.347416
-1.875,2,29.359416
-1.875,2,29.368416
-1.875,2,29.379419
-1.875,2,29.389924
-1.875,2,29.400927
-1.875,2,29.410928
-1.875,2,29.420928
-1.875,2,29.431932
-1.875,2,29.443432
-1.875,2,29.452932
-1.875,2,29.462932
-2.5,8,29.509449
-1.875,2,29.521453
-1.875,2,29.531452
-1.875,2,29.540957
-1.875,2,29.552455
-1.875,2,29.564956
-1.875,2,29.574956
-1.875,2,29.584962
-1.875,2,29.598466
-1.875,2,29.610467
-1.875,2,29.621472
-1.875,2,29.630971
-1.875,2,29.640476
-1.875,2,29.651977
-1.875,2,29.661976
-1.875,2,29.671476
-1.875,2,29.681476
-1.875,2,29.697987
-3.75,4,29.717991
-1.875,2,29.727491
-1.875,2,29.73849
-1.875,2,29.750495
-1.875,2,29.761494
-1.875,2,29.770995
-1.875,2,29.780994
-1.875,2,29.7945
-1.875,2,29.803505
-1.875,2,29.814505
-1.875,2,29.825009
-1.875,2,29.837009
-1.875,2,29.847014
-1.875,2,29.857014
-1.875,2,29.867514
-1.875,2,29.880013
-1.875,2,29.890013
-1.875,2,29.899519
-1.875,2,29.910019
-1.875,2,29.922519
-1.875,2,29.933523
-2.875,3,29.948023
-1.875,2,29.956023
-1.875,2,29.969023
-1.875,2,29.979023
-1.875,2,29.988523
-1.875,2,29.998427
-1.875,2,30.011022
-1.875,2,30.020534
-1.875,2,30.031039
-1.875,2,30.040537
-1.875,2,30.052537
-1.875,2,30.063042
-1.875,2,30.073042
-3.25,12,30.129054
-1.875,2,30.141059
-1.875,2,30.151058
-1.875,2,30.160563
-2.75,3,30.173563
-2.75,3,30.190563
-1.875,2,30.200062
-1.875,2,30.211068
-1.875,2,30.221068
-2.75,3,30.238072
-1.875,2,30.248077
-1.875,2,30.257577
-1.875,2,30.267077
-1.875,2,30.280581
-1.875,2,30.291581
-2.75,3,30.308085
-1.875,2,30.317585
-1.875,2,30.330089
-1.875,2,30.339594
-1.875,2,30.350098
-1.875,2,30.361098
-1.875,2,30.372599
-1.875,2,30.381103
-1.875,2,30.391104
-1.875,2,30.400603
-1.875,2,30.413103
-1.875,2,30.422609
-1.875,2,30.432608
-1.875,2,30.443614
-1.875,2,30.455617
-1.875,2,30.466623
-1.875,2,30.475623
-1.875,2,30.486628
-1.875,2,30.498629
-1.875,2,30.509127
-1.875,2,30.518632
-1.875,2,30.529135
-1.875,2,30.541638
-1.875,2,30.551638
-1.875,2,30.562643
-1.875,2,30.573643
-1.875,2,30.586147
-1.875,2,30.596148
-1.875,2,30.60515
-1.875,2,30.615148
-1.875,2,30.627648
-1.875,2,30.638652
-1.875,2,30.649158
-1.875,2,30.658658
-1.875,2,30.671661
-1.875,2,30.681161
-1.875,2,30.692165
-1.875,2,30.702165
-1.875,2,30.714665
-1.875,2,30.725665
-1.875,2,30.735165
-1.875,2,30.74667
-1.875,2,30.758169
-1.875,2,30.767673
-1.875,2,30.777673
-1.875,2,30.787673
-1.875,2,30.798177
-1.875,2,30.807677
-1.875,2,30.816677
-1.875,2,30.827177
-2.875,3,30.844677
-1.875,2,30.855682
-2.875,3,30.869186
-1.875,2,30.880186
-2.75,3,30.89619
-1.875,2,30.906191
-1.875,2,30.91519
-1.875,2,30.92519
-1.875,2,30.936691
-1.875,2,30.946696
-1.875,2,30.961701
-2.875,3,30.977707
-1.875,2,30.989706
-1.875,2,30.999205
-1.875,2,31.00871
-1.875,2,31.017715
-1.875,2,31.032233
-2.75,3,31.049744
-1.875,2,31.062744
-1.875,2,31.073253
-1.875,2,31.086257
-1.875,2,31.096261
-1.875,2,31.106261
-1.875,2,31.116266
-1.875,2,31.127766
-1.875,2,31.136766
-1.875,2,31.14627
-1.875,2,31.158269
-1.875,2,31.17078
-1.875,2,31.180284
-1.875,2,31.190786
-1.875,2,31.199285
-1.875,2,31.210794
-1.875,2,31.221793
-1.875,2,31.232793
-1.875,2,31.242294
-1.875,2,31.255306
-1.875,2,31.26381
-2.75,3,31.278316
-1.875,2,31.288325
-1.875,2,31.29933
-1.875,2,31.309335
-3.75,4,31.329335
-1.875,2,31.33834
-1.875,2,31.349839
-1.875,2,31.359344
-1.875,2,31.368844
-1.875,2,31.379348
-1.875,2,31.391852
-1.875,2,31.401352
-1.875,2,31.410852
-1.875,2,31.421356
-1.875,2,31.434361
-1.875,2,31.444356
-1.875,2,31.455856
-1.875,2,31.465361
-1.875,2,31.476866
-1.875,2,31.486869
-1.875,2,31.49787
-1.875,2,31.508379
-1.875,2,31.525377
-1.875,2,31.537886
-1.875,2,31.550387
-1.875,2,31.563388
-1.875,2,31.580888
-1.875,2,31.592893
-1.875,2,31.613897
-1.875,2,31.625402
-1.875,2,31.638903
-1.875,2,31.651903
-1.875,2,31.663915
-2.875,3,31.682556
-1.875,2,31.69806
-1.875,2,31.713069
-1.875,2,31.725568
-1.875,2,31.740073
-1.875,2,31.755074
-1.875,2,31.768073
-1.875,2,31.781574
-1.875,2,31.792581
-1.875,2,31.806584
-1.875,2,31.821085
-1.875,2,31.834584
-1.875,2,31.846585
-1.875,2,31.863087
-1.875,2,31.873585
-1.875,2,31.884596
-1.875,2,31.895097
-1.875,2,31.911605
-1.875,2,31.925106
-1.875,2,31.957109
-1.875,2,31.970109
-1.875,2,31.98661
-1.875,2,32.004117
-1.875,2,32.017948
-1.875,2,32.028127
-1.875,2,32.041126
-1.875,2,32.056632
-1.875,2,32.070132
-1.875,2,32.080636
-2.75,3,32.097638
-1.875,2,32.108645
-1.875,2,32.119153
-1.875,2,32.129153
-1.875,2,32.142152
-1.875,2,32.152661
-1.875,2,32.163661
-1.875,2,32.17366
-1.875,2,32.185661
-1.875,2,32.196479
-1.875,2,32.207663
-1.875,2,32.219668
-1.875,2,32.232674
-1.875,2,32.243674
-1.875,2,32.254179
-1.875,2,32.263681
-1.875,2,32.274679
-2.75,3,32.290678
-1.875,2,32.302179
-1.875,2,32.312829
-1.875,2,32.331863
-1.875,2,32.34336
-1.875,2,32.35436
-1.875,2,32.366863
-1.875,2,32.381862
-1.875,2,32.396362
-1.875,2,32.411867
-1.875,2,32.423379
-1.875,2,32.436885
-1.875,2,32.447884
-3.75,4,32.469476
-1.875,2,32.479479
-1.875,2,32.492477
-1.875,2,32.502485
-1.875,2,32.51499
-1.875,2,32.526993
-1.875,2,32.539997
-1.875,2,32.551497
-1.875,2,32.563003
-1.875,2,32.573503
-2.875,3,32.594507
-1.875,2,32.605008
-1.875,2,32.617512
-1.875,2,32.629517
-1.875,2,32.645523
-1.875,2,32.662522
-1.875,2,32.676526
-1.875,2,32.686026
-1.875,2,32.698526
-1.875,2,32.708027
-1.875,2,32.71853
-1.875,2,32.728535
-1.875,2,32.740543
-1.875,2,32.750042
-1.875,2,32.761042
-2.875,3,32.775046
-1.875,2,32.788046
-1.875,2,32.797547
-1.875,2,32.808546
-1.875,2,32.821547
-1.875,2,32.83455
-1.875,2,32.843554
-1.875,2,32.857554
-1.875,2,32.871558
-1.875,2,32.887558
-1.875,2,32.901058
-1.875,2,32.914161
-1.875,2,32.927529
-1.875,2,32.940534
-1.875,2,32.951537
-1.875,2,32.963537
-1.875,2,32.973537
-1.875,2,32.987542
-1.875,2,33.001042
-1.875,2,33.010546
-1.875,2,33.020046
-1.875,2,33.035047
-1.875,2,33.04605
-1.875,2,33.05655
-1.875,2,33.066555
-1.875,2,33.079536
-1.875,2,33.090559
-1.875,2,33.102559
-1.875,2,33.113059
-1.875,2,33.126059
-1.875,2,33.13906
-1.875,2,33.153564
-1.875,2,33.163569
-1.875,2,33.175068
-1.875,2,33.187571
-1.875,2,33.198072
-1.875,2,33.208572
-1.875,2,33.223575
-1.875,2,33.237583
-1.875,2,33.250087
-1.875,2,33.262088
-1.875,2,33.276594
-1.875,2,33.289098
-1.875,2,33.301096
-1.875,2,33.312601
-1.875,2,33.327604
-1.875,2,33.342112
-2.875,3,33.362116
-1.875,2,33.379125
-1.875,2,33.393174
-1.875,2,33.405673
-1.875,2,33.417678
-1.875,2,33.430678
-1.875,2,33.446182
-1.875,2,33.458686
-1.875,2,33.471694
-1.875,2,33.485698
-1.875,2,33.500704
-1.875,2,33.512707
-1.875,2,33.526765
-1.875,2,33.54077
-1.875,2,33.556771
-1.875,2,33.570775
-1.875,2,33.583274
-1.875,2,33.596278
-1.875,2,33.612278
-1.875,2,33.625278
-1.875,2,33.640778
-2.875,3,33.660288
-1.875,2,33.675966
-1.875,2,33.690487
-1.875,2,33.704488
-1.875,2,33.716492
-1.875,2,33.729492
-1.875,2,33.744492
-1.875,2,33.759491
-1.875,2,33.773496
-1.875,2,33.7905
-1.875,2,33.805501
-1.875,2,33.816005
-1.875,2,33.829504
-1.875,2,33.846505
-1.875,2,33.860509
-1.875,2,33.877013
-1.875,2,33.895519
-1.875,2,33.914019
-1.875,2,33.929024
-1.875,2,33.942024
-1.875,2,33.955025
-1.875,2,33.971028
-1.875,2,33.983032
-1.875,2,33.994033
-1.875,2,34.007538
-1.875,2,34.021538
-1.875,2,34.035042
-1.875,2,34.047543
-1.875,2,34.060043
-2.5,8,34.114052
-1.875,2,34.127052
-1.875,2,34.140051
-1.875,2,34.153552
-1.875,2,34.168551
-1.875,2,34.183556
-1.875,2,34.19656
-1.875,2,34.209064
-1.875,2,34.222564
-1.875,2,34.235568
-1.875,2,34.249068
-1.875,2,34.261068
-1.875,2,34.276572
-1.875,2,34.289572
-1.875,2,34.302076
-2.875,3,34.321081
-1.875,2,34.336084
-1.875,2,34.347088
-1.875,2,34.360085
-1.875,2,34.373584
-1.875,2,34.389585
-1.875,2,34.403589
-1.875,2,34.415093
-1.875,2,34.427093
-1.875,2,34.441097
-1.875,2,34.454098
-1.875,2,34.467098
-1.875,2,34.481097
-1.875,2,34.497097
-1.875,2,34.509602
-2.875,3,34.528111
-1.875,2,34.541612
-1.875,2,34.557612
-1.875,2,34.570611
-2.875,3,34.589111
-1.875,2,34.602116
-1.875,2,34.616627
-2.5,8,34.667632
-1.875,2,34.680132
-1.875,2,34.692632
-1.875,2,34.707139
-1.875,2,34.71914
-1.875,2,34.731144
-1.875,2,34.743644
-1.875,2,34.758647
-1.875,2,34.770649
-1.875,2,34.782647
-1.875,2,34.795648
-1.875,2,34.812158
-1.875,2,34.824159
-1.875,2,34.835664
-1.875,2,34.849164
-1.875,2,34.86367
-1.875,2,34.88067
-1.875,2,34.897669
-1.875,2,34.91567
-1.875,2,34.931174
-1.875,2,34.944179
-1.875,2,34.956679
-1.875,2,34.970183
-1.875,2,34.986683
-1.875,2,35.000683
-1.875,2,35.015688
-1.875,2,35.027692
-1.875,2,35.045752
-1.875,2,35.060252
-1.875,2,35.071756
-1.875,2,35.083756
-1.875,2,35.097755
-1.875,2,35.111756
-1.875,2,35.12526
-1.875,2,35.137261
-1.875,2,35.152764
-1.875,2,35.164764
-1.875,2,35.177769
-1.875,2,35.191269
-1.875,2,35.206269
-1.875,2,35.218773
-1.875,2,35.230273
-1.875,2,35.245278
-1.875,2,35.259778
-1.875,2,35.271278
-1.875,2,35.282779
-1.875,2,35.301779
-1.875,2,35.317283
-2.875,3,35.336287
-1.875,2,35.34929
-1.875,2,35.362791
-1.875,2,35.378294
-1.875,2,35.391795
-1.875,2,35.405795
-1.875,2,35.417305
-1.875,2,35.431814
-3.625,4,35.457318
-2.75,3,35.476322
-1.875,2,35.489821
-1.875,2,35.505322
-1.875,2,35.517827
-1.875,2,35.530331
-1.875,2,35.543836
