#{"t_start": 1768230083.2688365, "env_id": "None"}
r,l,t
-1.875,2,21.09293
-1.875,2,21.103437
-1.875,2,21.114938
-1.875,2,21.126937
-1.875,2,21.135937
-1.875,2,21.146442
-1.875,2,21.155941
-1.875,2,21.168442
-1.875,2,21.179942
-1.875,2,21.189455
-1.875,2,21.200458
-1.875,2,21.212462
-1.875,2,21.222963
-1.875,2,21.232462
-1.875,2,21.242463
-1.875,2,21.254467
-1.875,2,21.264967
-1.875,2,21.274467
-1.875,2,21.284467
-1.875,2,21.297467
-1.875,2,21.306471
-1.875,2,21.315975
-1.875,2,21.325475
-1.875,2,21.337475
-1.875,2,21.347479
-1.875,2,21.357979
-1.875,2,21.368479
-2.875,3,21.385479
-1.875,2,21.394479
-1.875,2,21.405984
-1.875,2,21.415983
-1.875,2,21.429987
-1.875,2,21.438988
-1.875,2,21.449991
-2.875,3,21.464491
-1.875,2,21.477492
-1.875,2,21.486991
-1.875,2,21.495495
-1.875,2,21.505996
-1.875,2,21.5175
-1.875,2,21.527503
-3.25,4,21.5474
-1.875,2,21.557475
-2.75,3,21.574551
-1.875,2,21.584552
-1.875,2,21.594051
-1.875,2,21.60306
-1.875,2,21.616064
-1.875,2,21.626564
-1.875,2,21.636568
-1.875,2,21.646068
-1.875,2,21.659073
-1.875,2,21.670077
-1.875,2,21.679573
-1.875,2,21.689573
-1.875,2,21.702572
-1.875,2,21.712573
-1.875,2,21.722076
-1.875,2,21.732577
-1.875,2,21.744581
-1.875,2,21.75458
-1.875,2,21.763581
-1.875,2,21.77358
-1.875,2,21.786581
-2.5,8,21.825086
-1.875,2,21.835091
-1.875,2,21.844591
-1.875,2,21.85709
-1.875,2,21.868096
-1.875,2,21.880095
-1.875,2,21.8886
-1.875,2,21.9006
-1.875,2,21.910592
-1.875,2,21.920599
-1.875,2,21.929604
-1.875,2,21.941104
-1.875,2,21.951109
-1.875,2,21.960614
-1.875,2,21.971112
-1.875,2,21.984113
-1.875,2,21.993703
-1.875,2,22.003753
-1.875,2,22.014257
-1.875,2,22.027257
-1.875,2,22.037262
-1.875,2,22.046765
-1.875,2,22.056766
-1.875,2,22.069266
-1.875,2,22.07977
-1.875,2,22.08977
-1.875,2,22.099214
-1.875,2,22.11529
-1.875,2,22.123795
-1.875,2,22.133794
-1.875,2,22.143798
-3.75,4,22.166303
-2.875,3,22.180808
-1.875,2,22.190809
-1.875,2,22.199308
-1.875,2,22.211309
-1.875,2,22.220807
-1.875,2,22.232312
-1.875,2,22.242317
-1.875,2,22.254822
-1.875,2,22.264322
-1.875,2,22.273821
-1.875,2,22.282326
-1.875,2,22.295826
-3.25,14,22.367339
-1.875,2,22.378339
-1.875,2,22.387839
-1.875,2,22.399844
-1.875,2,22.410344
-1.875,2,22.421343
-1.875,2,22.432843
-1.875,2,22.446843
-1.875,2,22.457348
-1.875,2,22.468353
-1.875,2,22.478354
-1.875,2,22.490857
-1.875,2,22.500357
-1.875,2,22.510358
-1.875,2,22.519857
-1.875,2,22.532857
-1.875,2,22.543862
-1.875,2,22.554368
-1.875,2,22.564368
-1.875,2,22.577372
-1.875,2,22.587372
-1.875,2,22.596377
-1.875,2,22.606376
-1.875,2,22.61838
-1.875,2,22.627377
-1.875,2,22.636877
-3.75,4,22.656386
-1.875,2,22.668386
-1.875,2,22.678389
-1.875,2,22.68689
-1.875,2,22.69839
-1.875,2,22.712393
-1.875,2,22.721893
-1.875,2,22.731893
-1.875,2,22.740893
-1.875,2,22.752893
-1.875,2,22.762393
-1.875,2,22.772398
-1.875,2,22.781905
-2.875,3,22.799405
-1.875,2,22.808405
-1.875,2,22.81741
-1.875,2,22.82841
-1.875,2,22.84091
-1.875,2,22.85041
-4.25,22,22.956427
-1.875,2,22.966934
-1.875,2,22.979936
-1.875,2,22.989936
-1.875,2,22.999443
-1.875,2,23.009943
-1.875,2,23.022444
-1.875,2,23.032443
-1.875,2,23.040448
-1.875,2,23.049948
-1.875,2,23.063948
-1.875,2,23.072952
-2.75,3,23.088468
-1.875,2,23.09846
-1.875,2,23.110465
-1.875,2,23.119965
-1.875,2,23.128965
-1.875,2,23.138965
-2.75,3,23.155465
-1.875,2,23.164965
-1.875,2,23.173965
-1.875,2,23.186469
-1.875,2,23.199973
-1.875,2,23.209978
-1.875,2,23.220478
-1.875,2,23.229979
-1.875,2,23.241482
-1.875,2,23.251481
-3.75,4,23.270482
-1.875,2,23.280482
-1.875,2,23.293988
-1.875,2,23.304492
-5.125,29,23.442008
-1.875,2,23.452508
-1.875,2,23.467508
-1.875,2,23.477012
-1.875,2,23.486012
-1.875,2,23.495012
-1.875,2,23.507376
-1.875,2,23.516016
-1.875,2,23.527032
-1.875,2,23.536532
-1.875,2,23.548537
-1.875,2,23.557537
-1.875,2,23.568037
-1.875,2,23.577037
-1.875,2,23.588541
-1.875,2,23.598541
-1.875,2,23.608541
-1.875,2,23.618046
-1.875,2,23.630052
-1.875,2,23.640551
-1.875,2,23.651056
-1.875,2,23.661056
-3.75,4,23.684066
-2.875,3,23.697565
-1.875,2,23.707564
-1.875,2,23.717065
-1.875,2,23.729069
-1.875,2,23.738569
-1.875,2,23.749069
-1.875,2,23.760574
-1.875,2,23.773078
-1.875,2,23.782578
-1.875,2,23.792082
-1.875,2,23.802582
-1.875,2,23.814082
-2.75,3,23.829083
-1.875,2,23.838582
-1.875,2,23.850091
-1.875,2,23.864096
-1.875,2,23.875096
-1.875,2,23.885609
-1.875,2,23.896606
-1.875,2,23.909609
-1.875,2,23.919609
-1.875,2,23.92961
-1.875,2,23.93911
-1.875,2,23.952616
-1.875,2,23.962619
-1.875,2,23.974119
-1.875,2,23.984128
-1.875,2,23.996133
-1.875,2,24.005633
-1.875,2,24.015633
-1.875,2,24.026138
-1.875,2,24.038638
-1.875,2,24.049145
-1.875,2,24.059148
-1.875,2,24.071149
-1.875,2,24.083153
-1.875,2,24.093152
-1.875,2,24.103656
-1.875,2,24.115656
-1.875,2,24.128157
-1.875,2,24.138166
-1.875,2,24.148166
-1.875,2,24.157666
-1.875,2,24.169671
-2.875,3,24.18517
-1.875,2,24.194174
-1.875,2,24.204678
-1.875,2,24.217688
-1.875,2,24.227688
-1.875,2,24.238692
-1.875,2,24.249696
-1.875,2,24.263195
-1.875,2,24.2737
-1.875,2,24.285203
-1.875,2,24.296703
-1.875,2,24.312708
-1.875,2,24.321714
-1.875,2,24.331212
-1.875,2,24.340713
-1.875,2,24.352712
-1.875,2,24.362712
-1.875,2,24.372712
-1.875,2,24.382217
-1.875,2,24.395725
-1.875,2,24.405724
-1.875,2,24.415732
-1.875,2,24.425238
-1.875,2,24.438737
-1.875,2,24.449741
-1.875,2,24.459241
-1.875,2,24.468746
-1.875,2,24.481246
-1.875,2,24.491751
-1.875,2,24.502251
-1.875,2,24.512751
-1.875,2,24.524755
-1.875,2,24.53426
-1.875,2,24.54426
-1.875,2,24.55426
-1.875,2,24.566765
-1.875,2,24.575264
-1.875,2,24.585764
-1.875,2,24.595265
-1.875,2,24.606618
-1.875,2,24.617264
-1.875,2,24.628273
-1.875,2,24.637774
-1.875,2,24.649277
-3.75,4,24.667277
-2.875,3,24.681277
-1.875,2,24.692276
-1.875,2,24.704777
-1.875,2,24.71528
-1.875,2,24.72628
-1.875,2,24.735284
-1.875,2,24.748289
-1.875,2,24.757789
-1.875,2,24.766792
-1.875,2,24.776293
-1.875,2,24.788296
-1.875,2,24.797792
-1.875,2,24.808793
-1.875,2,24.817796
-1.875,2,24.841331
-1.875,2,24.85083
-1.875,2,24.861831
-1.875,2,24.871836
-1.875,2,24.88384
-1.875,2,24.894345
-1.875,2,24.905344
-1.875,2,24.915845
-1.875,2,24.927349
-1.875,2,24.937851
-1.875,2,24.947353
-1.875,2,24.956354
-1.875,2,24.968861
-1.875,2,24.97886
-1.875,2,24.987862
-1.875,2,24.99886
-1.875,2,25.010365
-1.875,2,25.020364
-1.875,2,25.028864
-1.875,2,25.038864
-1.875,2,25.052864
-1.875,2,25.06287
-1.875,2,25.073375
-1.875,2,25.082879
-1.875,2,25.093879
-1.875,2,25.104879
-1.875,2,25.114879
-1.875,2,25.125882
-1.875,2,25.138382
-1.875,2,25.147883
-1.875,2,25.157887
-2.875,3,25.172388
-1.875,2,25.185891
-1.875,2,25.197392
-1.875,2,25.208396
-1.875,2,25.218395
-1.875,2,25.230395
-1.875,2,25.240395
-1.875,2,25.249895
-1.875,2,25.259899
-1.875,2,25.273399
-1.875,2,25.282403
-1.875,2,25.292905
-1.875,2,25.305403
-1.875,2,25.318903
-1.875,2,25.329412
-3.25,4,25.350413
-1.875,2,25.359912
-1.875,2,25.373917
-1.875,2,25.384422
-1.875,2,25.393422
-1.875,2,25.404427
-1.875,2,25.418427
-1.875,2,25.428431
-1.875,2,25.439431
-1.875,2,25.450432
-1.875,2,25.463431
-1.875,2,25.473935
-1.875,2,25.484435
-1.875,2,25.493944
-1.875,2,25.505944
-1.875,2,25.515443
-1.875,2,25.526443
-1.875,2,25.536443
-1.875,2,25.548944
-1.875,2,25.559943
-1.875,2,25.569954
-1.875,2,25.581458
-1.875,2,25.595463
-2.75,3,25.608467
-1.875,2,25.61747
-1.875,2,25.62797
-1.875,2,25.641474
-1.875,2,25.650474
-1.875,2,25.660974
-1.875,2,25.671474
-1.875,2,25.683468
-1.875,2,25.694477
-1.875,2,25.704481
-1.875,2,25.714485
-1.875,2,25.726985
-1.875,2,25.736986
-1.875,2,25.745985
-1.875,2,25.756985
-1.875,2,25.769485
-1.875,2,25.777985
-1.875,2,25.787485
-1.875,2,25.797485
-1.875,2,25.809493
-1.875,2,25.819993
-1.875,2,25.829993
-1.875,2,25.839493
-1.875,2,25.851499
-1.875,2,25.861003
-1.875,2,25.870503
-3.75,4,25.890016
-1.875,2,25.902016
-1.875,2,25.910515
-2.75,3,25.926515
-1.875,2,25.940023
-2.875,3,25.960024
-1.875,2,25.973523
-1.875,2,25.985523
-1.875,2,25.999023
-1.875,2,26.014527
-1.875,2,26.029036
-1.875,2,26.040536
-1.875,2,26.052536
-1.875,2,26.066041
-2.75,3,26.084041
-1.875,2,26.096041
-1.875,2,26.109545
-1.875,2,26.129549
-1.875,2,26.141554
-1.875,2,26.154061
-1.875,2,26.167561
-1.875,2,26.182371
-1.875,2,26.203595
-1.875,2,26.217096
-1.875,2,26.2301
-1.875,2,26.245103
-1.875,2,26.255587
-1.875,2,26.266669
-1.875,2,26.277673
-1.875,2,26.292674
-1.875,2,26.305674
-1.875,2,26.319179
-1.875,2,26.331179
-1.875,2,26.347195
-1.875,2,26.360114
-1.875,2,26.374704
-1.875,2,26.386704
-1.875,2,26.401212
-1.875,2,26.41222
-1.875,2,26.425224
-2.875,3,26.445237
-1.875,2,26.458742
-1.875,2,26.472246
-1.875,2,26.483752
-1.875,2,26.495751
-1.875,2,26.510755
-1.875,2,26.525259
-1.875,2,26.538264
-1.875,2,26.550768
-1.875,2,26.566822
-1.875,2,26.578821
-1.875,2,26.592321
-1.875,2,26.604321
-1.875,2,26.620321
-3.75,4,26.651333
-1.875,2,26.663837
-1.875,2,26.676337
-1.875,2,26.689837
-1.875,2,26.70184
-1.875,2,26.715341
-1.875,2,26.729345
-2.875,3,26.751352
-1.875,2,26.764856
-1.875,2,26.777356
-1.875,2,26.788357
-2.875,3,26.833991
-1.875,2,26.845492
-1.875,2,26.868005
-1.875,2,26.879504
-1.875,2,26.894509
-1.875,2,26.909015
-1.875,2,26.919018
-2.875,3,26.934517
-1.875,2,26.94703
-1.875,2,26.957535
-1.875,2,26.968039
-1.875,2,26.978043
-1.875,2,26.992043
-1.875,2,27.002543
-1.875,2,27.014047
-1.875,2,27.023047
-1.875,2,27.035547
-1.875,2,27.044547
-1.875,2,27.055052
-1.875,2,27.066052
-1.875,2,27.078056
-1.875,2,27.089561
-1.875,2,27.09956
-1.875,2,27.110067
-1.875,2,27.122065
-1.875,2,27.132565
-1.875,2,27.142568
-1.875,2,27.151569
-1.875,2,27.164092
-1.875,2,27.173596
-1.875,2,27.185097
-1.875,2,27.1941
-1.875,2,27.2056
-1.875,2,27.215604
-1.875,2,27.226604
-1.875,2,27.235605
-1.875,2,27.248105
-1.875,2,27.257609
-1.875,2,27.270113
-1.875,2,27.279113
-1.875,2,27.291114
-1.875,2,27.301117
-1.875,2,27.310617
-1.875,2,27.319622
-1.875,2,27.332121
-1.875,2,27.342121
-3.75,4,27.361121
-1.875,2,27.370626
-1.875,2,27.38313
-1.875,2,27.393643
-1.875,2,27.404147
-1.875,2,27.415646
-1.875,2,27.426651
-1.875,2,27.436653
-1.875,2,27.44615
-1.875,2,27.45615
-1.875,2,27.467151
-1.875,2,27.477654
-1.875,2,27.487659
-1.875,2,27.497659
-1.875,2,27.510666
-1.875,2,27.521667
-1.875,2,27.532171
-1.875,2,27.541672
-1.875,2,27.552756
-1.875,2,27.567372
-1.875,2,27.575877
-1.875,2,27.585877
-1.875,2,27.598881
-1.875,2,27.608881
-1.875,2,27.618389
-1.875,2,27.627885
-1.875,2,27.64039
-1.875,2,27.649891
-2.75,3,27.66389
-1.875,2,27.674393
-1.875,2,27.686398
-1.875,2,27.696899
-1.875,2,27.707296
-1.875,2,27.718401
-1.875,2,27.731405
-1.875,2,27.740905
-3.75,4,27.761905
-1.875,2,27.770415
-1.875,2,27.782914
-1.875,2,27.79292
-1.875,2,27.802924
-1.875,2,27.811926
-1.875,2,27.824928
-1.875,2,27.833934
-1.875,2,27.843429
-3.25,4,27.863929
-1.875,2,27.880429
-1.875,2,27.893937
-1.875,2,27.90994
-1.875,2,27.920445
-1.875,2,27.932951
-1.875,2,27.94395
-1.875,2,27.953954
-1.875,2,27.963455
-2.875,3,27.980454
-1.875,2,27.991454
-1.875,2,28.000459
-1.875,2,28.010459
-1.875,2,28.023973
-1.875,2,28.033472
-1.875,2,28.041972
-1.875,2,28.052472
-1.875,2,28.063976
-1.875,2,28.073477
-1.875,2,28.084976
-1.875,2,28.094976
-1.875,2,28.106981
-1.875,2,28.116985
-1.875,2,28.12699
-1.875,2,28.13649
-1.875,2,28.147994
-1.875,2,28.157494
-1.875,2,28.167495
-1.875,2,28.175994
-1.875,2,28.188996
-1.875,2,28.198999
-1.875,2,28.210999
-1.875,2,28.221003
-1.875,2,28.234008
-1.875,2,28.244508
-1.875,2,28.255508
-3.0,12,28.314512
-1.875,2,28.32702
-1.875,2,28.337017
-2.75,3,28.352521
-1.875,2,28.363021
-1.875,2,28.379022
-1.875,2,28.389526
-1.875,2,28.39903
-1.875,2,28.41053
-1.875,2,28.424535
-2.75,3,28.439038
-1.875,2,28.448542
-1.875,2,28.458042
-1.875,2,28.470543
-1.875,2,28.480547
-1.875,2,28.489547
-1.875,2,28.499047
-1.875,2,28.512051
-1.875,2,28.522055
-1.875,2,28.532556
-1.875,2,28.54356
-2.875,3,28.560565
-1.875,2,28.571064
-1.875,2,28.581568
-1.875,2,28.590569
-1.875,2,28.602568
-3.25,4,28.622079
-1.875,2,28.634072
-1.875,2,28.643077
-1.875,2,28.655084
-1.875,2,28.663584
-1.875,2,28.673584
-1.875,2,28.683084
-1.875,2,28.696593
-2.75,3,28.712588
-1.875,2,28.722588
-1.875,2,28.733088
-1.875,2,28.744588
-1.875,2,28.754092
-1.875,2,28.763597
-1.875,2,28.773597
-1.875,2,28.786097
-1.875,2,28.797597
-1.875,2,28.808597
-1.875,2,28.817097
-1.875,2,28.829097
-1.875,2,28.839607
-1.875,2,28.849611
-1.875,2,28.858616
-1.875,2,28.870115
-3.75,4,28.889615
-1.875,2,28.900121
-1.875,2,28.909498
-1.875,2,28.933187
-1.875,2,28.944192
-1.875,2,28.952696
-1.875,2,28.9627
-1.875,2,28.974699
-1.875,2,28.985699
-1.875,2,28.996204
-2.875,3,29.010204
-1.875,2,29.023704
-1.875,2,29.033203
-1.875,2,29.045209
-1.875,2,29.054714
-1.875,2,29.067217
-1.875,2,29.076912
-1.875,2,29.085412
-1.875,2,29.096412
-3.25,4,29.116916
-1.875,2,29.126916
-1.875,2,29.135916
-1.875,2,29.145422
-1.875,2,29.158926
-1.875,2,29.167926
-1.875,2,29.177431
-1.875,2,29.186431
-1.875,2,29.197931
-1.875,2,29.207937
-1.875,2,29.217437
-1.875,2,29.226936
-1.875,2,29.237936
-1.875,2,29.24794
-1.875,2,29.257939
-1.875,2,29.267944
-1.875,2,29.280948
-1.875,2,29.290948
-1.875,2,29.300448
-1.875,2,29.309955
-1.875,2,29.32246
-1.875,2,29.331959
-1.875,2,29.340959
-1.875,2,29.350959
-1.875,2,29.363459
-1.875,2,29.373463
-1.875,2,29.383967
-1.875,2,29.393969
-2.75,3,29.409471
-1.875,2,29.418971
-1.875,2,29.427972
-1.875,2,29.437971
-1.875,2,29.450472
-3.125,13,29.516496
-1.875,2,29.525996
-1.875,2,29.535496
-1.875,2,29.545996
-1.875,2,29.556496
-1.875,2,29.567996
-1.875,2,29.578001
-9.75,50,29.820533
-1.875,2,29.832038
-1.875,2,29.842538
-1.875,2,29.851539
-1.875,2,29.863538
-1.875,2,29.873046
-1.875,2,29.882547
-1.875,2,29.89305
-1.875,2,29.906555
-1.875,2,29.916389
-1.875,2,29.927554
-1.875,2,29.938059
-1.875,2,29.951058
-1.875,2,29.962059
-1.875,2,29.971559
-1.875,2,29.982563
-1.875,2,29.993569
-1.875,2,30.004068
-2.875,3,30.020071
-1.875,2,30.030072
-1.875,2,30.042078
-1.875,2,30.052076
-1.875,2,30.062576
-1.875,2,30.07358
-2.875,3,30.094081
-1.875,2,30.104085
-1.875,2,30.114589
-1.875,2,30.124589
-1.875,2,30.137593
-1.875,2,30.147593
-1.875,2,30.156593
-1.875,2,30.166593
-1.875,2,30.179093
-1.875,2,30.189593
-1.875,2,30.198597
-1.875,2,30.209598
-1.875,2,30.222602
-1.875,2,30.233601
-1.875,2,30.245106
-1.875,2,30.253606
-3.75,11,30.310762
-1.875,2,30.320774
-1.875,2,30.329278
-1.875,2,30.338279
-1.875,2,30.350277
-1.875,2,30.359779
-1.875,2,30.368778
-1.875,2,30.378778
-1.875,2,30.392784
-1.875,2,30.403785
-1.875,2,30.415788
-2.5,8,30.457296
-1.875,2,30.468796
-1.875,2,30.478797
-1.875,2,30.488297
-1.875,2,30.4978
-1.875,2,30.511804
-1.875,2,30.520304
-1.875,2,30.531308
-1.875,2,30.541314
-1.875,2,30.554312
-1.875,2,30.563312
-1.875,2,30.573312
-1.875,2,30.582812
-1.875,2,30.593312
-1.875,2,30.603816
-1.875,2,30.614316
-1.875,2,30.62282
-1.875,2,30.633828
-1.875,2,30.643325
-1.875,2,30.652824
-1.875,2,30.663829
-1.875,2,30.676328
-1.875,2,30.686328
-1.875,2,30.695828
-1.875,2,30.705328
-2.875,3,30.723832
-1.875,2,30.734332
-1.875,2,30.743336
-1.875,2,30.752836
-1.875,2,30.766837
-1.875,2,30.77784
-3.75,4,30.79734
-1.875,2,30.807843
-1.875,2,30.820842
-1.875,2,30.830346
-1.875,2,30.838849
-1.875,2,30.849349
-1.875,2,30.861344
-1.875,2,30.871849
-1.875,2,30.881848
-1.875,2,30.891852
-1.875,2,30.903852
-1.875,2,30.91486
-1.875,2,30.92386
-2.875,3,30.937365
-1.875,2,30.948869
-1.875,2,30.959368
-1.875,2,30.968868
-1.875,2,30.978873
-1.875,2,30.991372
-1.875,2,31.001372
-1.875,2,31.010372
-1.875,2,31.020376
-1.875,2,31.033377
-1.875,2,31.04338
-2.5,8,31.08339
-1.875,2,31.09239
-1.875,2,31.104393
-1.875,2,31.11439
-3.75,4,31.13589
-1.875,2,31.145894
-2.875,3,31.161898
-1.875,2,31.171898
-1.875,2,31.180897
-1.875,2,31.191403
-1.875,2,31.203402
-1.875,2,31.212403
-1.875,2,31.221903
-1.875,2,31.232403
-1.875,2,31.244408
-1.875,2,31.253408
-1.875,2,31.262911
-1.875,2,31.273411
-1.875,2,31.285916
-1.875,2,31.296416
-1.875,2,31.305415
-2.875,3,31.320453
-1.875,2,31.332464
-1.875,2,31.343463
-1.875,2,31.351971
-1.875,2,31.361471
-1.875,2,31.375475
-1.875,2,31.387475
-1.875,2,31.39848
-1.875,2,31.409479
-1.875,2,31.423479
-1.875,2,31.433979
-1.875,2,31.445985
-1.875,2,31.456489
-1.875,2,31.469493
-1.875,2,31.479994
-3.75,4,31.499499
-1.875,2,31.510499
-1.875,2,31.522998
-1.875,2,31.534498
-1.875,2,31.547011
-1.875,2,31.558014
-1.875,2,31.570033
-1.875,2,31.581029
-1.875,2,31.591529
-1.875,2,31.602534
-2.875,3,31.619033
-1.875,2,31.629033
-1.875,2,31.638936
-1.875,2,31.656067
-1.875,2,31.668071
-1.875,2,31.678576
-1.875,2,31.687576
-1.875,2,31.697575
-1.875,2,31.71058
-1.875,2,31.72008
-1.875,2,31.729082
-1.875,2,31.73908
-1.875,2,31.751085
-1.875,2,31.762089
-1.875,2,31.771589
-2.875,3,31.786593
-1.875,2,31.799093
-1.875,2,31.808597
-2.75,3,31.823598
-1.875,2,31.833598
-1.875,2,31.846607
-2.5,8,31.888116
-1.875,2,31.897115
-1.875,2,31.906116
-1.875,2,31.91862
-1.875,2,31.92812
-1.875,2,31.93712
-1.875,2,31.94662
-1.875,2,31.959624
-1.875,2,31.968626
-1.875,2,31.979128
-2.75,3,31.992632
-1.875,2,32.005132
-1.875,2,32.016132
-1.875,2,32.027137
-1.875,2,32.037637
-1.875,2,32.049136
-1.875,2,32.059137
-1.875,2,32.069137
-1.875,2,32.078641
-1.875,2,32.091146
-1.875,2,32.099146
-1.875,2,32.109146
-1.875,2,32.119151
-1.875,2,32.131151
-1.875,2,32.141639
-1.875,2,32.152689
-1.875,2,32.162189
-1.875,2,32.174689
-1.875,2,32.185693
-1.875,2,32.196193
-1.875,2,32.205705
-1.875,2,32.218204
-1.875,2,32.229703
-1.875,2,32.239203
-1.875,2,32.249203
-1.875,2,32.262204
-1.875,2,32.273711
-2.875,3,32.289214
-1.875,2,32.299219
-1.875,2,32.311219
-1.875,2,32.320719
-1.875,2,32.331224
-1.875,2,32.339724
-1.875,2,32.350224
-1.875,2,32.360223
-1.875,2,32.370229
-3.75,4,32.390237
-1.875,2,32.402237
-1.875,2,32.411743
-1.875,2,32.420241
-1.875,2,32.429741
-1.875,2,32.440746
-1.875,2,32.450749
-1.875,2,32.461264
-1.875,2,32.470764
-1.875,2,32.483778
-1.875,2,32.493282
-1.875,2,32.503782
-2.875,3,32.518786
-1.875,2,32.530786
-1.875,2,32.539789
-2.875,3,32.553809
-1.875,2,32.563309
-1.875,2,32.575809
-1.875,2,32.586309
-1.875,2,32.597309
-2.875,3,32.610813
-1.875,2,32.623317
-1.875,2,32.633317
-1.875,2,32.643321
-1.875,2,32.655321
-1.875,2,32.668321
-1.875,2,32.677321
-1.875,2,32.686826
-2.875,3,32.701829
-1.875,2,32.713829
-1.875,2,32.724333
-1.875,2,32.733833
-1.875,2,32.743837
-1.875,2,32.756337
-1.875,2,32.765838
-1.875,2,32.774837
-1.875,2,32.785837
-1.875,2,32.79784
-1.875,2,32.807841
-1.875,2,32.817344
-1.875,2,32.827349
-1.875,2,32.840855
-1.875,2,32.85135
-1.875,2,32.861853
-1.875,2,32.871853
-1.875,2,32.884858
-1.875,2,32.895863
-1.875,2,32.906863
-2.5,8,32.946872
-1.875,2,32.957879
-1.875,2,32.970377
-1.875,2,32.980876
-1.875,2,32.990376
-1.875,2,33.004418
-2.875,3,33.022921
-1.875,2,33.032927
-1.875,2,33.042927
-1.875,2,33.055931
-1.875,2,33.065931
-1.875,2,33.075431
-1.875,2,33.085431
-1.875,2,33.099431
-1.875,2,33.110932
-1.875,2,33.120935
-1.875,2,33.130435
-1.875,2,33.14194
-1.875,2,33.15144
-1.875,2,33.161445
-1.875,2,33.171445
-1.875,2,33.183444
-1.875,2,33.192445
-1.875,2,33.202445
-2.875,3,33.217968
-1.875,2,33.229967
-1.875,2,33.239972
-2.875,3,33.25498
-1.875,2,33.263481
-1.875,2,33.275486
-1.875,2,33.286485
-1.875,2,33.296486
-1.875,2,33.304487
-3.75,4,33.326575
-1.875,2,33.334579
-1.875,2,33.343583
-1.875,2,33.353582
-1.875,2,33.365583
-1.875,2,33.375087
-1.875,2,33.385087
-1.875,2,33.394088
-1.875,2,33.405587
-1.875,2,33.415087
-1.875,2,33.425587
-1.875,2,33.435091
-1.875,2,33.448095
-1.875,2,33.458095
-1.875,2,33.468595
-1.875,2,33.479599
-1.875,2,33.4921
-1.875,2,33.502099
-1.875,2,33.510099
-1.875,2,33.521095
-1.875,2,33.534595
-1.875,2,33.544599
-1.875,2,33.554099
-1.875,2,33.563104
-1.875,2,33.575603
-1.875,2,33.585114
-1.875,2,33.594614
-1.875,2,33.604113
-1.875,2,33.616114
-1.875,2,33.626619
-1.875,2,33.637619
-1.875,2,33.647623
-1.875,2,33.658628
-1.875,2,33.668628
-2.875,3,33.683127
-1.875,2,33.692631
-1.875,2,33.704132
-1.875,2,33.716131
-1.875,2,33.726631
-1.875,2,33.735631
-1.875,2,33.748132
-1.875,2,33.758136
-1.875,2,33.767636
-1.875,2,33.77814
-1.875,2,33.790639
-1.875,2,33.80014
-1.875,2,33.81014
-1.875,2,33.81964
-1.875,2,33.832139
-1.875,2,33.84214
-1.875,2,33.851145
-1.875,2,33.861145
-1.875,2,33.873147
-1.875,2,33.881648
-1.875,2,33.891648
-1.875,2,33.902652
-1.875,2,33.915652
-1.875,2,33.924652
-1.875,2,33.934652
-1.875,2,33.944656
-1.875,2,33.956661
-1.875,2,33.96666
-1.875,2,33.975164
-1.875,2,33.984664
-1.875,2,33.996665
-1.875,2,34.006669
-1.875,2,34.015669
-3.75,4,34.035668
-1.875,2,34.048173
-2.875,3,34.062177
-1.875,2,34.070177
-1.875,2,34.080182
-2.875,3,34.096182
-2.5,8,34.135182
-1.875,2,34.144682
-2.75,3,34.158686
-1.875,2,34.17019
-1.875,2,34.181194
-1.875,2,34.191193
-1.875,2,34.202194
-1.875,2,34.214197
-1.875,2,34.224697
-1.875,2,34.233197
-1.875,2,34.242697
-1.875,2,34.255697
-1.875,2,34.265197
-1.875,2,34.274702
-1.875,2,34.285206
-1.875,2,34.297206
-1.875,2,34.307205
-1.875,2,34.317206
-1.875,2,34.327205
-1.875,2,34.340206
-1.875,2,34.350206
-1.875,2,34.361724
-1.875,2,34.380227
-1.875,2,34.391732
-1.875,2,34.402731
-1.875,2,34.414747
-2.75,3,34.430751
-1.875,2,34.443751
-2.875,3,34.457252
-1.875,2,34.467752
-1.875,2,34.479255
-1.875,2,34.49226
-1.875,2,34.502259
-1.875,2,34.51276
-1.875,2,34.522259
-1.875,2,34.540764
-1.875,2,34.555764
-1.875,2,34.572771
-1.875,2,34.591275
-1.875,2,34.604279
-1.875,2,34.615279
-1.875,2,34.625279
-2.875,3,34.641279
-1.875,2,34.653779
-1.875,2,34.663278
-1.875,2,34.673268
-1.875,2,34.684777
-1.875,2,34.696282
-1.875,2,34.707786
-1.875,2,34.718286
-1.875,2,34.727286
-1.875,2,34.73929
-1.875,2,34.75029
-1.875,2,34.76029
-1.875,2,34.769291
-1.875,2,34.788802
-1.875,2,34.802305
-1.875,2,34.815809
-1.875,2,34.831215
-1.875,2,34.844313
-1.875,2,34.854313
-1.875,2,34.864813
-1.875,2,34.873812
-1.875,2,34.886813
-2.5,8,34.92732
-1.875,2,34.93782
-1.875,2,34.948823
-1.875,2,34.960826
-1.875,2,34.970824
-1.875,2,34.980324
-1.875,2,34.991828
-1.875,2,35.004833
-1.875,2,35.014832
-1.875,2,35.025835
-1.875,2,35.035336
-1.875,2,35.046836
-1.875,2,35.057336
-1.875,2,35.069338
-1.875,2,35.079341
-1.875,2,35.091789
-2.875,3,35.106841
-1.875,2,35.116345
-1.875,2,35.125849
