#{"t_start": 1768230433.6103673, "env_id": "None"}
r,l,t
-3.75,4,49.104934
-1.875,2,49.109435
-1.875,2,49.113934
-1.875,2,49.118448
-1.875,2,49.124949
-1.875,2,49.13096
-1.875,2,49.136474
-1.875,2,49.140477
-1.875,2,49.147485
-1.875,2,49.151984
-1.875,2,49.156985
-1.875,2,49.161488
-1.875,2,49.167916
-1.875,2,49.172961
-1.875,2,49.17797
-1.875,2,49.182471
-1.875,2,49.189487
-1.875,2,49.194486
-1.875,2,49.198998
-1.875,2,49.204001
-1.875,2,49.211514
-1.875,2,49.216014
-1.875,2,49.221518
-1.875,2,49.226526
-1.875,2,49.23353
-1.875,2,49.239047
-1.875,2,49.243047
-1.875,2,49.248556
-1.875,2,49.256556
-1.875,2,49.261562
-1.875,2,49.268573
-1.875,2,49.273074
-1.875,2,49.280585
-1.875,2,49.285085
-1.875,2,49.290102
-1.875,2,49.294601
-1.875,2,49.301612
-1.875,2,49.306594
-1.875,2,49.311123
-1.875,2,49.317123
-1.875,2,49.324626
-1.875,2,49.329137
-1.875,2,49.33414
-1.875,2,49.339153
-1.875,2,49.346161
-1.875,2,49.350664
-2.5,8,49.369248
-1.875,2,49.374248
-1.875,2,49.38126
-1.875,2,49.386272
-1.875,2,49.391279
-1.875,2,49.395781
-1.875,2,49.40279
-1.875,2,49.40734
-1.875,2,49.411844
-1.875,2,49.416844
-1.875,2,49.424343
-1.875,2,49.428851
-1.875,2,49.434851
-1.875,2,49.439364
-1.875,2,49.446371
-1.875,2,49.451374
-1.875,2,49.455877
-1.875,2,49.460882
-1.875,2,49.467886
-1.875,2,49.472885
-1.875,2,49.477397
-1.875,2,49.482901
-1.875,2,49.489416
-3.75,4,49.498429
-1.875,2,49.504429
-1.875,2,49.50994
-1.875,2,49.51695
-1.875,2,49.521449
-1.875,2,49.527448
-1.875,2,49.531952
-1.875,2,49.539465
-1.875,2,49.544472
-1.875,2,49.550483
-1.875,2,49.554982
-1.875,2,49.562493
-1.875,2,49.566493
-1.875,2,49.571492
-1.875,2,49.576001
-3.75,4,49.587018
-1.875,2,49.592525
-1.875,2,49.597032
-1.875,2,49.602035
-1.875,2,49.608919
-1.875,2,49.613549
-1.875,2,49.617548
-1.875,2,49.622555
-3.75,4,49.634559
-1.875,2,49.639065
-1.875,2,49.644565
-1.875,2,49.649075
-1.875,2,49.656089
-1.875,2,49.661092
-1.875,2,49.666104
-1.875,2,49.670612
-3.75,4,49.682125
-1.875,2,49.687133
-1.875,2,49.692641
-1.875,2,49.696649
-1.875,2,49.704651
-1.875,2,49.708663
-1.875,2,49.714162
-1.875,2,49.718662
-1.875,2,49.726174
-1.875,2,49.730683
-1.875,2,49.735689
-1.875,2,49.740696
-1.875,2,49.747708
-1.875,2,49.752208
-1.875,2,49.756716
-1.875,2,49.762222
-1.875,2,49.769233
-1.875,2,49.773735
-1.875,2,49.778734
-1.875,2,49.783237
-1.875,2,49.790254
-1.875,2,49.794753
-1.875,2,49.800765
-1.875,2,49.805767
-1.875,2,49.813778
-1.875,2,49.819289
-1.875,2,49.824289
-1.875,2,49.829301
-1.875,2,49.837299
-1.875,2,49.8428
-1.875,2,49.848813
-1.875,2,49.853814
-1.875,2,49.861323
-1.875,2,49.865823
-1.875,2,49.870827
-1.875,2,49.875831
-1.875,2,49.883337
-1.875,2,49.887345
-1.875,2,49.892352
-1.875,2,49.899861
-1.875,2,49.906369
-1.875,2,49.911373
-1.875,2,49.914877
-1.875,2,49.919888
-1.875,2,49.926896
-1.875,2,49.931404
-2.875,3,49.938904
-1.875,2,49.943904
-1.875,2,49.950907
-1.875,2,49.955408
-1.875,2,49.960409
-1.875,2,49.964911
-1.875,2,49.972422
-1.875,2,49.976929
-1.875,2,49.982437
-1.875,2,49.986944
-1.875,2,49.993454
-1.875,2,49.998466
-1.875,2,50.002966
-1.875,2,50.007476
-1.875,2,50.013977
-1.875,2,50.018489
-1.875,2,50.022993
-1.875,2,50.027502
-1.875,2,50.042632
-1.875,2,50.048133
-1.875,2,50.052632
-1.875,2,50.057143
-1.875,2,50.06365
-1.875,2,50.068663
-2.875,3,50.075666
-1.875,2,50.080173
-1.875,2,50.087185
-1.875,2,50.091692
-1.875,2,50.096698
-1.875,2,50.101202
-1.875,2,50.108702
-1.875,2,50.113206
-1.875,2,50.117715
-1.875,2,50.12222
-1.875,2,50.13023
-1.875,2,50.134729
-1.875,2,50.139739
-1.875,2,50.14474
-1.875,2,50.153239
-5.5,6,50.167247
-1.875,2,50.17225
-1.875,2,50.17776
-1.875,2,50.184261
-1.875,2,50.188768
-1.875,2,50.193769
-1.875,2,50.198771
-1.875,2,50.206782
-1.875,2,50.211286
-1.875,2,50.216295
-1.875,2,50.221802
-1.875,2,50.227813
-1.875,2,50.232812
-1.875,2,50.237323
-1.875,2,50.242323
-1.875,2,50.249835
-1.875,2,50.254335
-1.875,2,50.259336
-1.875,2,50.263839
-1.875,2,50.270848
-1.875,2,50.275349
-1.875,2,50.279851
-1.875,2,50.283852
-2.75,3,50.293361
-1.875,2,50.297865
-1.875,2,50.30287
-1.875,2,50.307376
-1.875,2,50.313876
-1.875,2,50.318388
-1.875,2,50.322891
-3.75,13,50.350923
-1.875,2,50.358923
-1.875,2,50.362924
-1.875,2,50.36793
-1.875,2,50.371931
-1.875,2,50.379434
-1.875,2,50.383934
-1.875,2,50.387942
-1.875,2,50.393449
-1.875,2,50.39995
-1.875,2,50.404949
-1.875,2,50.409955
-1.875,2,50.414956
-2.875,3,50.423972
-1.875,2,50.428985
-1.875,2,50.433985
-1.875,2,50.438996
-1.875,2,50.445998
-1.875,2,50.45101
-1.875,2,50.45551
-1.875,2,50.46051
-1.875,2,50.46801
-1.875,2,50.472513
-1.875,2,50.478023
-1.875,2,50.483026
-1.875,2,50.490043
-1.875,2,50.494543
-1.875,2,50.499052
-1.875,2,50.504051
-1.875,2,50.511056
-1.875,2,50.515558
-1.875,2,50.520065
-1.875,2,50.525065
-1.875,2,50.532072
-1.875,2,50.536578
-1.875,2,50.541082
-1.875,2,50.546094
-1.875,2,50.552597
-1.875,2,50.556604
-1.875,2,50.56111
-1.875,2,50.566607
-1.875,2,50.574108
-2.875,3,50.580611
-1.875,2,50.58461
-1.875,2,50.589131
-1.875,2,50.595648
-1.875,2,50.600158
-1.875,2,50.604661
-1.875,2,50.60917
-1.875,2,50.618676
-1.875,2,50.623674
-1.875,2,50.629189
-1.875,2,50.635188
-1.875,2,50.641686
-1.875,2,50.646197
-2.5,8,50.664084
-1.875,2,50.669215
-1.875,2,50.675716
-1.875,2,50.680722
-1.875,2,50.685731
-1.875,2,50.68975
-1.875,2,50.697269
-1.875,2,50.704268
-1.875,2,50.70928
-1.875,2,50.71578
-1.875,2,50.725788
-1.875,2,50.730795
-1.875,2,50.736304
-1.875,2,50.740806
-1.875,2,50.747816
-1.875,2,50.752818
-1.875,2,50.757327
-1.875,2,50.762327
-1.875,2,50.769337
-1.875,2,50.773837
-1.875,2,50.778337
-1.875,2,50.783344
-1.875,2,50.789861
-1.875,2,50.794861
-1.875,2,50.799375
-1.875,2,50.803876
-1.875,2,50.811886
-1.875,2,50.818899
-1.875,2,50.825904
-1.875,2,50.830914
-1.875,2,50.837924
-1.875,2,50.841927
-1.875,2,50.846436
-1.875,2,50.851938
-1.875,2,50.858949
-1.875,2,50.863949
-1.875,2,50.868501
-1.875,2,50.873067
-1.875,2,50.880066
-1.875,2,50.885067
-1.875,2,50.889566
-1.875,2,50.89457
-1.875,2,50.901584
-1.875,2,50.906091
-1.875,2,50.911595
-1.875,2,50.916105
-1.875,2,50.923101
-1.875,2,50.928101
-1.875,2,50.932604
-1.875,2,50.937115
-1.875,2,50.944119
-1.875,2,50.949135
-1.875,2,50.954135
-1.875,2,50.958644
-1.875,2,50.966151
-1.875,2,50.970655
-1.875,2,50.975658
-1.875,2,50.980158
-1.875,2,50.987658
-1.875,2,50.992166
-1.875,2,50.996673
-1.875,2,51.00118
-1.875,2,51.008694
-2.875,3,51.015699
-1.875,2,51.021205
-1.875,2,51.025705
-1.875,2,51.032709
-1.875,2,51.037721
-1.875,2,51.04222
-2.75,3,51.04873
-1.875,2,51.056238
-1.875,2,51.060743
-1.875,2,51.064744
-1.875,2,51.070261
-1.875,2,51.07726
-1.875,2,51.08176
-1.875,2,51.086261
-2.875,3,51.092767
-1.875,2,51.098777
-1.875,2,51.103279
-1.875,2,51.1078
-1.875,2,51.1118
-1.875,2,51.118814
-1.875,2,51.123314
-1.875,2,51.128814
-1.875,2,51.133316
-1.875,2,51.140327
-1.875,2,51.144825
-1.875,2,51.149335
-1.875,2,51.153834
-1.875,2,51.160349
-1.875,2,51.164848
-1.875,2,51.169359
-1.875,2,51.173358
-1.875,2,51.180367
-1.875,2,51.184868
-1.875,2,51.189867
-1.875,2,51.194367
-1.875,2,51.201375
-1.875,2,51.206385
-1.875,2,51.210892
-1.875,2,51.215896
-2.5,8,51.235412
-1.875,2,51.239913
-1.875,2,51.244419
-1.875,2,51.24943
-1.875,2,51.254931
-2.875,3,51.261946
-2.875,3,51.267957
-1.875,2,51.271958
-1.875,2,51.279468
-1.875,2,51.283469
-1.875,2,51.287968
-1.875,2,51.292469
-1.875,2,51.299469
-1.875,2,51.303972
-1.875,2,51.309482
-1.875,2,51.31399
-1.875,2,51.3215
-1.875,2,51.326505
-1.875,2,51.331009
-1.875,2,51.335011
-1.875,2,51.34201
-1.875,2,51.34652
-1.875,2,51.351023
-1.875,2,51.355846
-1.875,2,51.362534
-2.875,3,51.369544
-1.875,2,51.373543
-1.875,2,51.378056
-1.875,2,51.384556
-1.875,2,51.39007
-1.875,2,51.403164
-1.875,2,51.408164
-1.875,2,51.414667
-1.875,2,51.420182
-1.875,2,51.424178
-1.875,2,51.428692
-1.875,2,51.434692
-1.875,2,51.440703
-1.875,2,51.444703
-1.875,2,51.450203
-1.875,2,51.457718
-1.875,2,51.463218
-1.875,2,51.467729
-1.875,2,51.472229
-1.875,2,51.479248
-1.875,2,51.483748
-1.875,2,51.488249
-1.875,2,51.493248
-1.875,2,51.499755
-1.875,2,51.504173
-1.875,2,51.510755
-1.875,2,51.514755
-1.875,2,51.522259
-1.875,2,51.526767
-1.875,2,51.53127
-1.875,2,51.535775
-1.875,2,51.542783
-1.875,2,51.548298
-1.875,2,51.553301
-1.875,2,51.559313
-1.875,2,51.567334
-1.875,2,51.572333
-1.875,2,51.576847
-1.875,2,51.58285
-1.875,2,51.589363
-1.875,2,51.594373
-1.875,2,51.599873
-1.875,2,51.604376
-1.875,2,51.611893
-1.875,2,51.616892
-1.875,2,51.621894
-1.875,2,51.625903
-1.875,2,51.632911
-1.875,2,51.63793
-1.875,2,51.642929
-1.875,2,51.64894
-1.875,2,51.65794
-1.875,2,51.66344
-1.875,2,51.668455
-1.875,2,51.673455
-1.875,2,51.680465
-1.875,2,51.68516
-1.875,2,51.689665
-1.875,2,51.694164
-1.875,2,51.700671
-1.875,2,51.704671
-1.875,2,51.709186
-1.875,2,51.714183
-1.875,2,51.721183
-1.875,2,51.726183
-1.875,2,51.73069
-1.875,2,51.734691
-1.875,2,51.741706
-1.875,2,51.747223
-1.875,2,51.752722
-1.875,2,51.757732
-1.875,2,51.764733
-1.875,2,51.769737
-1.875,2,51.774736
-1.875,2,51.779246
-1.875,2,51.785748
-1.875,2,51.789756
-1.875,2,51.794768
-1.875,2,51.79878
-1.875,2,51.805785
-1.875,2,51.810792
-1.875,2,51.814793
-1.875,2,51.819303
-1.875,2,51.826803
-1.875,2,51.831306
-1.875,2,51.83581
-1.875,2,51.840318
-1.875,2,51.847337
-1.875,2,51.851337
-1.875,2,51.856346
-1.875,2,51.860849
-1.875,2,51.867864
-2.875,3,51.873868
-2.75,3,51.88038
-1.875,2,51.884879
-1.875,2,51.892897
-1.875,2,51.897407
-1.875,2,51.901907
-1.875,2,51.906417
-1.875,2,51.91442
-1.875,2,51.91942
-1.875,2,51.92442
-1.875,2,51.92942
-1.875,2,51.936932
-1.875,2,51.941935
-1.875,2,51.946943
-1.875,2,51.950947
-1.875,2,51.958472
-1.875,2,51.964472
-1.875,2,51.969083
-1.875,2,51.974083
-1.875,2,51.981091
-1.875,2,51.985595
-1.875,2,51.990102
-1.875,2,51.994609
-1.875,2,52.001616
-2.75,3,52.008619
-1.875,2,52.012619
-1.875,2,52.017129
-1.875,2,52.024132
-1.875,2,52.029141
-1.875,2,52.033641
-1.875,2,52.038142
-1.875,2,52.045164
-1.875,2,52.049174
-1.875,2,52.053674
-3.75,4,52.062684
-1.875,2,52.068695
-1.875,2,52.074195
-1.875,2,52.078696
-1.875,2,52.083198
-1.875,2,52.090209
-2.75,3,52.096711
-1.875,2,52.101718
-1.875,2,52.106732
-1.875,2,52.113739
-1.875,2,52.118247
-1.875,2,52.122748
-1.875,2,52.127266
-2.875,3,52.13677
-1.875,2,52.14127
-1.875,2,52.145776
-1.875,2,52.150783
-1.875,2,52.157799
-1.875,2,52.162303
-1.875,2,52.166803
-1.875,2,52.172302
-1.875,2,52.179321
-1.875,2,52.183818
-1.875,2,52.187835
-1.875,2,52.192343
-3.75,4,52.203356
-1.875,2,52.207866
-1.875,2,52.212366
-1.875,2,52.221376
-1.875,2,52.230887
-1.875,2,52.23589
-1.875,2,52.240399
-1.875,2,52.244897
-1.875,2,52.251902
-1.875,2,52.255904
-1.875,2,52.260911
-1.875,2,52.265416
-1.875,2,52.272424
-1.875,2,52.276932
-1.875,2,52.281935
-1.875,2,52.286436
-1.875,2,52.293939
-1.875,2,52.298949
-1.875,2,52.30295
-1.875,2,52.307461
-1.875,2,52.314463
-1.875,2,52.319474
-1.875,2,52.323974
-1.875,2,52.328984
-1.875,2,52.335993
-1.875,2,52.340495
-1.875,2,52.345496
-1.875,2,52.349497
-1.875,2,52.356007
-1.875,2,52.360511
-1.875,2,52.36451
-1.875,2,52.369029
-1.875,2,52.376037
-1.875,2,52.380541
-1.875,2,52.385617
-1.875,2,52.390116
-1.875,2,52.398123
-1.875,2,52.402123
-1.875,2,52.407133
-1.875,2,52.411637
-1.875,2,52.418643
-1.875,2,52.422641
-1.875,2,52.427152
-1.875,2,52.431652
-1.875,2,52.439163
-1.875,2,52.443469
-1.875,2,52.449165
-1.875,2,52.454163
-1.875,2,52.461163
-1.875,2,52.465669
-1.875,2,52.470676
-1.875,2,52.474679
-1.875,2,52.48269
-1.875,2,52.4877
-1.875,2,52.492208
-1.875,2,52.496709
-1.875,2,52.503712
-1.875,2,52.508221
-1.875,2,52.513222
-1.875,2,52.518243
-1.875,2,52.524742
-1.875,2,52.531252
-1.875,2,52.535755
-1.875,2,52.541269
-1.875,2,52.54828
-1.875,2,52.553779
-2.75,3,52.56128
-1.875,2,52.564784
-1.875,2,52.572296
-1.875,2,52.576802
-1.875,2,52.581805
-1.875,2,52.586314
-1.875,2,52.593325
-1.875,2,52.598325
-1.875,2,52.602825
-1.875,2,52.607839
-1.875,2,52.614343
-1.875,2,52.618855
-1.875,2,52.623357
-1.875,2,52.628867
-1.875,2,52.63587
-1.875,2,52.640378
-1.875,2,52.644381
-1.875,2,52.649393
-1.875,2,52.655905
-1.875,2,52.660909
-1.875,2,52.665409
-1.875,2,52.670408
-1.875,2,52.677415
-1.875,2,52.681916
-1.875,2,52.686924
-1.875,2,52.691427
-1.875,2,52.698926
-1.875,2,52.703431
-1.875,2,52.707941
-1.875,2,52.712445
-1.875,2,52.719955
-1.875,2,52.72546
-1.875,2,52.729467
-1.875,2,52.733968
-1.875,2,52.740467
-1.875,2,52.744471
-1.875,2,52.749482
-1.875,2,52.754343
-1.875,2,52.769346
-1.875,2,52.77385
-1.875,2,52.77836
-1.875,2,52.78336
-1.875,2,52.789874
-1.875,2,52.794882
-1.875,2,52.799392
-1.875,2,52.804894
-1.875,2,52.811893
-1.875,2,52.816892
-1.875,2,52.821396
-1.875,2,52.826404
-1.875,2,52.832907
-1.875,2,52.837418
-1.875,2,52.842419
-1.875,2,52.847429
-2.75,3,52.856436
-1.875,2,52.860439
-1.875,2,52.864943
-2.75,3,52.872442
-1.875,2,52.878943
-1.875,2,52.883446
-1.875,2,52.888456
-1.875,2,52.893465
-1.875,2,52.900482
-1.875,2,52.904483
-1.875,2,52.908994
-1.875,2,52.913994
-1.875,2,52.920995
-1.875,2,52.925494
-1.875,2,52.929998
-1.875,2,52.934498
-1.875,2,52.941509
-1.875,2,52.945512
-1.875,2,52.950024
-1.875,2,52.954024
-1.875,2,52.960536
-1.875,2,52.965041
-1.875,2,52.969544
-1.875,2,52.974042
-1.875,2,52.981049
-1.875,2,52.984549
-1.875,2,52.990059
-1.875,2,52.994565
-1.875,2,53.001078
-1.875,2,53.005582
-1.875,2,53.009589
-1.875,2,53.013589
-1.875,2,53.020089
-1.875,2,53.025089
-1.875,2,53.030092
-1.875,2,53.034092
-1.875,2,53.042104
-1.875,2,53.047114
-1.875,2,53.052115
-1.875,2,53.058131
-1.875,2,53.064625
-1.875,2,53.069635
-1.875,2,53.074635
-1.875,2,53.07965
-1.875,2,53.086162
-1.875,2,53.091166
-1.875,2,53.096165
-1.875,2,53.101164
-1.875,2,53.10868
-1.875,2,53.11368
-1.875,2,53.118691
-1.875,2,53.123692
-1.875,2,53.131195
-1.875,2,53.135698
-4.625,5,53.147215
-1.875,2,53.152215
-2.875,3,53.161227
-1.875,2,53.166735
-1.875,2,53.172739
-1.875,2,53.177253
-1.875,2,53.184253
-1.875,2,53.188579
-1.875,2,53.193763
-1.875,2,53.197764
-1.875,2,53.205264
-1.875,2,53.209764
-1.875,2,53.214269
-1.875,2,53.218284
-1.875,2,53.225792
-1.875,2,53.230299
-1.875,2,53.2348
-1.875,2,53.239811
-1.875,2,53.246811
-1.875,2,53.251812
-2.875,3,53.258829
-1.875,2,53.263828
-1.875,2,53.27084
-1.875,2,53.276848
-1.875,2,53.282355
-1.875,2,53.287363
-1.875,2,53.294369
-1.875,2,53.29888
-1.875,2,53.30388
-1.875,2,53.30888
-1.875,2,53.31588
-1.875,2,53.320884
-1.875,2,53.324386
-1.875,2,53.329898
-1.875,2,53.336905
-1.875,2,53.342911
-1.875,2,53.347924
-1.875,2,53.354424
-2.5,8,53.375955
-1.875,2,53.380959
-1.875,2,53.385465
-1.875,2,53.390471
-1.875,2,53.396987
-1.875,2,53.401491
-2.75,3,53.409007
-1.875,2,53.414006
-1.875,2,53.421507
-1.875,2,53.426507
-1.875,2,53.431014
-1.875,2,53.435517
-1.875,2,53.444028
-1.875,2,53.449039
-1.875,2,53.453039
-1.875,2,53.45805
-1.875,2,53.46505
-1.875,2,53.469553
-1.875,2,53.474053
-1.875,2,53.478565
-1.875,2,53.485568
-1.875,2,53.490575
-1.875,2,53.494582
-1.875,2,53.499594
-1.875,2,53.5061
-2.875,3,53.513105
-1.875,2,53.517615
-1.875,2,53.522119
-3.75,4,53.53462
-1.875,2,53.539629
-1.875,2,53.544128
-1.875,2,53.54863
-1.875,2,53.55564
-1.875,2,53.560146
-1.875,2,53.564647
-1.875,2,53.569157
-1.875,2,53.576157
-1.875,2,53.580658
-1.875,2,53.584662
-1.875,2,53.589673
-1.875,2,53.596695
-1.875,2,53.601245
-1.875,2,53.605747
-2.5,8,53.623273
-1.875,2,53.630772
-1.875,2,53.635772
-1.875,2,53.640278
-1.875,2,53.644779
-1.875,2,53.651293
-1.875,2,53.655802
-1.875,2,53.66031
-1.875,2,53.665309
-1.875,2,53.67431
-1.875,2,53.679311
-1.875,2,53.684814
-1.875,2,53.689828
-1.875,2,53.697345
-1.875,2,53.701849
-1.875,2,53.707859
-1.875,2,53.712859
-1.875,2,53.718871
-1.875,2,53.723871
-1.875,2,53.728372
-1.875,2,53.732871
-1.875,2,53.739372
-2.5,8,53.756932
-1.875,2,53.760938
-1.875,2,53.765443
-1.875,2,53.771953
-1.875,2,53.77696
-1.875,2,53.782463
-1.875,2,53.787477
-1.875,2,53.79449
-1.875,2,53.799006
-2.875,3,53.806511
-1.875,2,53.811014
-1.875,2,53.818025
-1.875,2,53.822527
-1.875,2,53.826539
-1.875,2,53.832056
-3.75,4,53.843572
-1.875,2,53.847572
-1.875,2,53.852576
-1.875,2,53.857576
-1.875,2,53.864081
-2.75,3,53.871092
-1.875,2,53.875093
-1.875,2,53.880092
-1.875,2,53.886606
-2.875,3,53.893113
-1.875,2,53.898432
-1.875,2,53.903132
-1.875,2,53.909631
-1.875,2,53.913634
-1.875,2,53.918146
-1.875,2,53.922645
-1.875,2,53.930159
-1.875,2,53.934662
-1.875,2,53.938678
-2.75,3,53.944681
-1.875,2,53.951693
-1.875,2,53.9567
-1.875,2,53.961207
-1.875,2,53.965708
-2.875,3,53.975208
-1.875,2,53.979719
-1.875,2,53.984725
-1.875,2,53.989736
-1.875,2,53.996753
-2.875,3,54.003756
-1.875,2,54.008267
-1.875,2,54.012767
-1.875,2,54.01978
-1.875,2,54.024781
-1.875,2,54.029289
-1.875,2,54.034788
-1.875,2,54.041793
-1.875,2,54.046801
-1.875,2,54.052304
-1.875,2,54.056811
-1.875,2,54.064319
-1.875,2,54.069826
-1.875,2,54.074826
-1.875,2,54.079327
-1.875,2,54.086338
-1.875,2,54.090844
-1.875,2,54.095356
-1.875,2,54.100367
-1.875,2,54.106877
-3.75,4,54.115386
-1.875,2,54.129067
-1.875,2,54.134067
-1.875,2,54.141079
-1.875,2,54.145579
-1.875,2,54.150079
-1.875,2,54.154586
-1.875,2,54.161098
-1.875,2,54.165602
-1.875,2,54.171113
-1.875,2,54.175614
-1.875,2,54.182614
-1.875,2,54.187114
-1.875,2,54.191617
-2.75,3,54.198135
-1.875,2,54.205638
-2.875,3,54.212645
-1.875,2,54.217661
-1.875,2,54.223661
-1.875,2,54.230661
-1.875,2,54.235161
-1.875,2,54.24016
-1.875,2,54.244661
-1.875,2,54.251172
-1.875,2,54.255676
-1.875,2,54.260684
-1.875,2,54.264683
-1.875,2,54.271699
-1.875,2,54.276707
-1.875,2,54.281713
-1.875,2,54.286211
-1.875,2,54.293211
-1.875,2,54.298211
-1.875,2,54.303215
-1.875,2,54.307725
-1.875,2,54.314725
-1.875,2,54.320236
-1.875,2,54.324735
-1.875,2,54.330246
-1.875,2,54.337755
-1.875,2,54.342255
-1.875,2,54.347754
-1.875,2,54.352254
-1.875,2,54.359261
-1.875,2,54.363262
-1.875,2,54.367772
-1.875,2,54.372776
-1.875,2,54.379788
-1.875,2,54.384289
-1.875,2,54.388288
-1.875,2,54.392793
-1.875,2,54.402802
-1.875,2,54.408814
-1.875,2,54.413814
-1.875,2,54.419328
-1.875,2,54.42834
-1.875,2,54.433344
-1.875,2,54.437853
-1.875,2,54.442353
-1.875,2,54.449852
-1.875,2,54.45437
-1.875,2,54.459101
-1.875,2,54.463601
-1.875,2,54.471112
-1.875,2,54.476112
-1.875,2,54.480616
-1.875,2,54.484616
-1.875,2,54.49213
-1.875,2,54.497629
-1.875,2,54.50213
-1.875,2,54.506629
-1.875,2,54.514136
-1.875,2,54.52015
-1.875,2,54.524649
-1.875,2,54.529661
-1.875,2,54.538171
-1.875,2,54.542681
-1.875,2,54.547182
-1.875,2,54.551681
-1.875,2,54.559186
-1.875,2,54.563686
-1.875,2,54.568698
-1.875,2,54.573202
-1.875,2,54.580714
-1.875,2,54.586215
-1.875,2,54.591215
-1.875,2,54.596231
-1.875,2,54.603252
-1.875,2,54.607763
-1.875,2,54.612263
-1.875,2,54.619538
-1.875,2,54.627538
-1.875,2,54.632037
-1.875,2,54.638055
-1.875,2,54.642558
-1.875,2,54.649567
-1.875,2,54.653567
-1.875,2,54.658578
-1.875,2,54.663579
-1.875,2,54.670088
-1.875,2,54.674599
-1.875,2,54.679109
-3.75,4,54.687692
-1.875,2,54.694692
-1.875,2,54.699199
-1.875,2,54.7037
-1.875,2,54.708716
-1.875,2,54.715718
-1.875,2,54.720726
-1.875,2,54.726225
-1.875,2,54.730725
-1.875,2,54.73774
-2.75,3,54.744239
-1.875,2,54.748751
-1.875,2,54.753751
-1.875,2,54.760755
-1.875,2,54.76526
-1.875,2,54.769768
-1.875,2,54.774268
-1.875,2,54.780673
-1.875,2,54.785769
-1.875,2,54.790285
-1.875,2,54.794296
-1.875,2,54.814325
-1.875,2,54.819338
-1.875,2,54.824337
-1.875,2,54.830353
-1.875,2,54.83937
-1.875,2,54.844871
-1.875,2,54.853871
-1.875,2,54.859869
-1.875,2,54.86889
-1.875,2,54.875401
-1.875,2,54.880242
-1.875,2,54.884241
-1.875,2,54.891741
-1.875,2,54.89624
-1.875,2,54.90074
-1.875,2,54.905246
-1.875,2,54.913755
-1.875,2,54.91877
-1.875,2,54.923274
-1.875,2,54.929285
-1.875,2,54.936291
-1.875,2,54.940799
-1.875,2,54.945809
-1.875,2,54.950309
-1.875,2,54.957311
-1.875,2,54.961813
-1.875,2,54.965825
-1.875,2,54.970835
-1.875,2,54.977334
-1.875,2,54.982835
-1.875,2,54.987345
-1.875,2,54.991845
-1.875,2,54.999364
-1.875,2,55.004364
-1.875,2,55.009375
-1.875,2,55.013877
-1.875,2,55.020897
-1.875,2,55.024395
-1.875,2,55.029409
-1.875,2,55.033919
-2.875,3,55.041927
-1.875,2,55.046427
-1.875,2,55.051428
-1.875,2,55.055427
-1.875,2,55.061932
-1.875,2,55.066438
-1.875,2,55.071442
-1.875,2,55.075949
-1.875,2,55.082958
-1.875,2,55.087975
-1.875,2,55.092476
-1.875,2,55.096475
-1.875,2,55.103979
-1.875,2,55.10899
-1.875,2,55.11399
-1.875,2,55.118504
-1.875,2,55.126015
-1.875,2,55.130519
-1.875,2,55.134519
-1.875,2,55.139532
-1.875,2,55.146532
-1.875,2,55.152034
-1.875,2,55.159032
-1.875,2,55.165539
-1.875,2,55.172545
-1.875,2,55.17756
-1.875,2,55.182057
-2.75,3,55.188593
-1.875,2,55.196108
-1.875,2,55.200112
-1.875,2,55.204612
-1.875,2,55.209622
-1.875,2,55.218185
-2.75,3,55.225704
-1.875,2,55.229775
-1.875,2,55.23584
-3.375,10,55.269378
-1.875,2,55.274379
-1.875,2,55.279379
-1.875,2,55.283883
-1.875,2,55.290897
-1.875,2,55.295427
-1.875,2,55.299935
-1.875,2,55.304435
-1.875,2,55.311446
-1.875,2,55.315948
-1.875,2,55.319948
-1.875,2,55.324448
-1.875,2,55.331445
-1.875,2,55.336456
-1.875,2,55.340459
-1.875,2,55.345462
-1.875,2,55.35197
-1.875,2,55.356986
-1.875,2,55.361487
-1.875,2,55.365994
-1.875,2,55.373497
-1.875,2,55.378498
-1.875,2,55.383
-1.875,2,55.387515
-1.875,2,55.393512
-1.875,2,55.399051
-1.875,2,55.403551
-1.875,2,55.408063
-1.875,2,55.414564
-1.875,2,55.420575
-1.875,2,55.424575
-1.875,2,55.429078
-1.875,2,55.435582
-1.875,2,55.44109
-1.875,2,55.445593
-1.875,2,55.450601
-1.875,2,55.457111
-1.875,2,55.461611
-1.875,2,55.466119
-1.875,2,55.470626
-1.875,2,55.477622
-1.875,2,55.492689
-2.75,3,55.49919
-1.875,2,55.503193
-1.875,2,55.510705
-1.875,2,55.515711
-1.875,2,55.520219
-1.875,2,55.524222
-1.875,2,55.531226
-1.875,2,55.535226
-2.875,3,55.541726
-1.875,2,55.545727
-1.875,2,55.552733
-1.875,2,55.557245
-1.875,2,55.561743
-1.875,2,55.566751
-1.875,2,55.573251
-1.875,2,55.578256
-1.875,2,55.582256
-1.875,2,55.587768
-1.875,2,55.594268
-1.875,2,55.598768
-1.875,2,55.603271
-1.875,2,55.608282
-1.875,2,55.615286
-1.875,2,55.619797
-1.875,2,55.624296
-1.875,2,55.628806
-1.875,2,55.635336
-1.875,2,55.640336
-1.875,2,55.644836
-1.875,2,55.650336
-1.875,2,55.657351
-2.875,3,55.663852
-1.875,2,55.668364
-1.875,2,55.673364
